cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
00.558.433/0001-67,INDIVIDUAL," ","itensProposta_196e68c3-397c-4128-ab4c-ce75b54849c3.csv","EDSON AUTO CENTER COM. DE PNEUS E ACESS.",,," "
03.297.757/0001-87,INDIVIDUAL," ","itensProposta_dde0fcf0-c916-4a55-abb3-88493e8a582e.csv","BORRACHARIA POVAO LTDA",,," "
76.822.287/0001-05,INDIVIDUAL," ","itensProposta_e0ad7c7e-ee8e-4091-b4df-9a1bbc30962e.csv","COMERCIO DE PNEUS E BORRACHARIA CORREA LTDA",,," "
