cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
04.989.294/0001-87,37595,"Amalgama em cápsula - 1 Porção - Kit 500 cápsulas.",6,"SILMES COMÉRCIO DE PRODUTOS ODONTOLÓGICOS LTDA ME",1,KIT,1170,591.5,1170,591.5
04.989.294/0001-87,37596,"Amalgama em cápsula - 2 Porções - Kit 500 cápsulas.",7,"SILMES COMÉRCIO DE PRODUTOS ODONTOLÓGICOS LTDA ME",1,KIT,1170,1145,1170,1145
04.989.294/0001-87,36315,"Escova dental adulto macia",10,"SILMES COMÉRCIO DE PRODUTOS ODONTOLÓGICOS LTDA ME",50,PCT,3450,1545,69,30.9
04.989.294/0001-87,37601,"Anestésico Articaina 4%",20,"SILMES COMÉRCIO DE PRODUTOS ODONTOLÓGICOS LTDA ME",20,CX,2431.8,3104.2,121.59,155.21
05.021.932/0001-34,33039,"Contra ângulo odontológico para endodontia",1,"MF DE ALMEIDA & CIA. LTDA",2,UN,4479.96,4400,2239.98,2200
05.021.932/0001-34,37591,"Ponta de ultrasson nº 37 Perio Sub Universal",2,"MF DE ALMEIDA & CIA. LTDA",50,UN,3809,3800,76.18,76
05.021.932/0001-34,37592,"Ponta de ultrasson nº 32 Perio E",3,"MF DE ALMEIDA & CIA. LTDA",50,UN,8421,8000,168.42,160
05.021.932/0001-34,37593,"Ponta de ultrasson nº 39 Perio Supra Universal",4,"MF DE ALMEIDA & CIA. LTDA",50,UN,8421,8000,168.42,160
05.021.932/0001-34,37594,"Contra Ângulo Oscilatório Endo-Eze Arios PB 4:1",5,"MF DE ALMEIDA & CIA. LTDA",2,UN,5316.6,4580,2658.3,2290
05.021.932/0001-34,37597,"Organizador multi uso plástico 25 x 35 x 15cm.",13,"MF DE ALMEIDA & CIA. LTDA",40,UN,896.8,896.8,22.42,22.42
05.021.932/0001-34,37598,"Organizador multi uso plástico  18 x 25 x 12cm",14,"MF DE ALMEIDA & CIA. LTDA",40,UN,720,627.6,18,15.69
05.021.932/0001-34,34694,"Pedra de afiar Arkansas fina",16,"MF DE ALMEIDA & CIA. LTDA",10,UN,320,320,32,32
05.021.932/0001-34,37602,"Abridor De Boca Abritec - infantil",21,"MF DE ALMEIDA & CIA. LTDA",6,UN,56.64,39.6,9.44,6.6
05.021.932/0001-34,37603,"Abridor De Boca Abritec - adulto",22,"MF DE ALMEIDA & CIA. LTDA",6,UN,56.64,39.6,9.44,6.6
05.021.932/0001-34,37604,"Espelho de mão com cabo",23,"MF DE ALMEIDA & CIA. LTDA",50,UN,1895,1050,37.9,21
05.021.932/0001-34,37605,"Lima Rotatoria Endo-Eze Tilo - PEDO/C.E 16mm - 19mm",24,"MF DE ALMEIDA & CIA. LTDA",5,KIT,949.95,575,189.99,115
11.145.401/0001-56,31671,"Detergente Multienzimático",9,"L A DALLA PORTA JUNIOR",450,GL,73314,33750,162.92,75
18.712.730/0001-80,31671,"Detergente Multienzimático",8,"MAYCON WILL EIRELI - ME",150,GL,24438,12555,162.92,83.7
18.712.730/0001-80,1037,"ESCOVA DENTAL INFANTIL",11,"MAYCON WILL EIRELI - ME",40,PCT,2400,1160,60,29
18.712.730/0001-80,37600,"Papel toalha interfolhado .",18,"MAYCON WILL EIRELI - ME",4000,PCT,36240,36000,9.06,9
