cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
82.691.296/0001-07,10376479,"Execução dos serviços de recuperação e reforço de parte da l",1,"EMPREITEIRA DE MAO DE OBRA CROCETA LTDA",1,SV,28951.84,27515.2,28951.84,27515.2
