cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
83.650.994/0001-19,10372775,"Abrigo para extintores diversos",1,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",50,UND,5250,3614,105,72.28
83.650.994/0001-19,10111503,"ADAPTADOR 1 1/2",2,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",40,UND,680,501.2,17,12.53
83.650.994/0001-19,80200326,"Anel Borracha Vedação",3,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",260,UND,130,49.4,0.5,0.19
83.650.994/0001-19,80200329,"Anel Expansão",4,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",65,UND,1950,187.85,30,2.89
83.650.994/0001-19,10366733,"Bloco Autônomo LED 2x55",5,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",50,UND,9411,4577.5,188.22,91.55
83.650.994/0001-19,10108949,CHUPETA,6,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",300,UND,150,57,0.5,0.19
83.650.994/0001-19,10366734,"Conjunto Apag",7,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",200,UND,100,20,0.5,0.1
83.650.994/0001-19,80200256,"Difusor para Extintor CO2",8,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",100,UND,1239,482,12.39,4.82
83.650.994/0001-19,80200328,"Esquicho 1 1/2",9,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",100,UND,1700,1253,17,12.53
83.650.994/0001-19,80200251,"Extintor AP 10 L Novo",10,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",30,UND,3450,3295.8,115,109.86
83.650.994/0001-19,80200246,"Extintor CO2 04 Kg Novo",11,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",60,UND,22200,20179.2,370,336.32
83.650.994/0001-19,80200247,"Extintor CO2 06 Kg Novo",12,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",40,UND,13872,13298.8,346.8,332.47
83.650.994/0001-19,10366735,"Extintor PQS ABC 01 Kg Novo",13,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",20,UND,1200,944.4,60,47.22
83.650.994/0001-19,10366736,"Extintor PQS ABC 02 Kg Novo",14,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",40,UND,4400,3854.8,110,96.37
83.650.994/0001-19,10366737,"Extintor PQS ABC 04 Kg Novo",15,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",5,UND,600,385.45,120,77.09
83.650.994/0001-19,10366738,"Extintor PQS ABC 06 Kg Novo",16,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",5,UND,643.4,433.65,128.68,86.73
83.650.994/0001-19,10366739,"Extintor PQS BC 04 Kg Novo",17,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",40,UND,4242.8,4047.6,106.07,101.19
83.650.994/0001-19,10366740,"Extintor PQS BC 06 Kg Novo",18,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",15,UND,1875,1300.95,125,86.73
83.650.994/0001-19,10366741,"Extintor PQS BC 08 Kg Novo",19,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",10,UND,1350,770.9,135,77.09
83.650.994/0001-19,10366742,"Extintor PQS BC 12 Kg Novo",20,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",10,UND,1550,1060,155,106
83.650.994/0001-19,10366743,"Lacre Mangueira 11/2 15 mts",21,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",25,UND,4667.5,4095.5,186.7,163.82
83.650.994/0001-19,10361950,"Lampada de Emergencia 2x8",22,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",65,UND,1300,751.4,20,11.56
83.650.994/0001-19,80200253,"Mangueira para Extintor CO2",23,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",75,UND,1350,867,18,11.56
83.650.994/0001-19,80200257,"Mangueira para Extintor PQS",24,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",200,UND,1200,964,6,4.82
83.650.994/0001-19,80200252,"Manômetro p/ Extintores Diversos",25,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",240,UND,1200,924,5,3.85
83.650.994/0001-19,10366744,"Pinturas Diversas em Extintores.",26,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",200,SV,3000,964,15,4.82
83.650.994/0001-19,80200259,"Placa de Sinalização (PVC) ´PMC´",27,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",240,UND,360,230.4,1.5,0.96
83.650.994/0001-19,80200260,"Placa de Sinalização (PVC) ´Seta´",28,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",240,UND,360,230.4,1.5,0.96
83.650.994/0001-19,181800037,"RECARGA EXTINTOR AP 10 LT",29,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",75,SV,2250,2168.25,30,28.91
83.650.994/0001-19,181800032,"RECARGA EXTINTOR CO2 4 KG",30,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",200,SV,9000,8480,45,42.4
83.650.994/0001-19,181800033,"RECARGA EXTINTOR CO2 6KG",31,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",3,SV,270,202.38,90,67.46
83.650.994/0001-19,10366745,"Recarga Extintor PQS ABC 4 Kg",32,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",10,SV,500,472.2,50,47.22
83.650.994/0001-19,10366746,"Recarga Extintor PQS ABC 6 Kg",33,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",10,SV,650,520.4,65,52.04
83.650.994/0001-19,10366747,"Recarga Extintor PQS BC 04 Kg",34,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",650,SV,20150,18791.5,31,28.91
83.650.994/0001-19,10366748,"Recarga Extintor PQS BC 06 Kg",35,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",65,SV,2600,2442.7,40,37.58
83.650.994/0001-19,10366749,"Recarga Extintor PQS BC 08 Kg",36,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",40,SV,2000,1888.8,50,47.22
83.650.994/0001-19,10366750,"Recarga Extintor PQS BC 12 Kg",37,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",40,SV,2200,2081.6,55,52.04
83.650.994/0001-19,181800033,"RECARGA EXTINTOR CO2 6KG",38,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",40,SV,2000,1888.8,50,47.22
83.650.994/0001-19,80200274,"Reteste do Cilindro  PQS 12 Kg",39,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",40,SV,800,732.4,20,18.31
83.650.994/0001-19,80200275,"Reteste do Cilindro ap 10l",40,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",70,SV,1400,1281.7,20,18.31
83.650.994/0001-19,80200272,"Reteste do Cilindro CO2 04 Kg",41,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",120,SV,2400,2197.2,20,18.31
83.650.994/0001-19,80200273,"Reteste do Cilindro CO2 06 Kg",42,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",80,SV,1600,1464.8,20,18.31
83.650.994/0001-19,10369747,"Reteste do Cilindro CO2 10 Kg",43,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",4,SV,80,73.24,20,18.31
83.650.994/0001-19,80200270,"Reteste do Cilindro PQS 04 Kg",44,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",400,SV,8000,7324,20,18.31
83.650.994/0001-19,80200271,"Reteste do Cilindro PQS 06 Kg",45,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",100,SV,2000,1831,20,18.31
83.650.994/0001-19,10361951,"Saidas de Emergencia",46,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",160,UND,8800,6168,55,38.55
83.650.994/0001-19,80200262,"Suporte de Chão para Extintor",47,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",20,UND,500,385.4,25,19.27
