cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
32.562.700/0001-66,50400081,"CABO PP",1,"REIS E PAZA CLIMATIZACAO EIRELI",150,M,742.5,510.04,4.95,3.40027
32.562.700/0001-66,10305950,"Cano cobre ½",2,"REIS E PAZA CLIMATIZACAO EIRELI",100,KG,2150,1456.97,21.5,14.5697
32.562.700/0001-66,10305951,"Cano cobre ¼",3,"REIS E PAZA CLIMATIZACAO EIRELI",120,M,1488,999.06,12.4,8.3255
32.562.700/0001-66,10305953,"Cano cobre ¾",4,"REIS E PAZA CLIMATIZACAO EIRELI",100,M,4000,2775.18,40,27.7518
32.562.700/0001-66,10305954,"Cano cobre 3/8",5,"REIS E PAZA CLIMATIZACAO EIRELI",120,M,2352,1581.85,19.6,13.1821
32.562.700/0001-66,10305956,"Cano cobre 5/8",6,"REIS E PAZA CLIMATIZACAO EIRELI",75,M,2250,1561.04,30,20.8138
32.562.700/0001-66,10305957,"Cano esponjoso ¼",7,"REIS E PAZA CLIMATIZACAO EIRELI",60,M,126,83.26,2.1,1.3876
32.562.700/0001-66,10305958,"Cano esponjoso ½",8,"REIS E PAZA CLIMATIZACAO EIRELI",60,M,150,95.74,2.5,1.5957
32.562.700/0001-66,10305960,"Cano esponjoso ¾",9,"REIS E PAZA CLIMATIZACAO EIRELI",60,M,246,166.51,4.1,2.7752
32.562.700/0001-66,10305961,"Cano esponjoso 3/8",10,"REIS E PAZA CLIMATIZACAO EIRELI",60,M,174,104.07,2.9,1.7345
32.562.700/0001-66,10305963,"Cano esponjoso 5/8",11,"REIS E PAZA CLIMATIZACAO EIRELI",60,M,234,145.7,3.9,2.4283
32.562.700/0001-66,10305965,"Capacitor 380V 2 MF",12,"REIS E PAZA CLIMATIZACAO EIRELI",50,UND,410,277.52,8.2,5.5504
32.562.700/0001-66,10305967,"Capacitor 380V 4 MF",13,"REIS E PAZA CLIMATIZACAO EIRELI",50,UND,460,312.21,9.2,6.2442
32.562.700/0001-66,39544,"CAPACITOR 380 V  6 UF",14,"REIS E PAZA CLIMATIZACAO EIRELI",50,UN,510,346.9,10.2,6.9379
32.562.700/0001-66,10305973,"Capacitor 380V 25 MF",15,"REIS E PAZA CLIMATIZACAO EIRELI",50,UND,1315,901.94,26.3,18.0387
