ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2020,28.259.633/0001-38,2020-11-05,2020-12-31,2020-11-05,"3IP FULL RETAIL LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",140,"Aquisição de equipamentos de informática e infraestrutura de redes, para estruturação e funcionamento do centro de reabilitação cardiopulmonar, o qual será implantado no Centro de Tratamento Coronavírus, pertencente a Secretaria Municipal de Saúde de Criciúma/SC."," ",48969.97
2020,38.311.637/0001-71,2020-11-05,2020-12-31,2020-11-05,"K. LUMERTZ CARDOSO","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",141,"Aquisição de equipamentos de informática e infraestrutura de redes, para estruturação e funcionamento do centro de reabilitação cardiopulmonar, o qual será implantado no Centro de Tratamento Coronavírus, pertencente a Secretaria Municipal de Saúde de Criciúma/SC."," ",4859
