cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
03.976.253/0001-93,INDIVIDUAL," ","itensProposta_90ccf041-cedd-4cf8-bbe7-7e33fce7b08d.csv","COPOL DISTRIBUIDORA DE ALIMENTOS LTDA","JOÃO RODRIGUES JUNIOR","JOÃO RODRIGUES JUNIOR"," "
85.101.731/0001-86,INDIVIDUAL," ","itensProposta_73db4037-9860-4fca-8f52-4e45f19aa009.csv","RARIDADE INDUSTRIA QUÍMICA LTDA","ENIVALDO JOSE GAVA","ENIVALDO JOSE GAVA"," "
10.442.984/0001-14,INDIVIDUAL," ","itensProposta_47295dc8-aa86-4c98-b4d4-a680cfc27c23.csv","DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP","JULIANO CUSTODIO DA ROSA","JULIANO CUSTODIO DA ROSA"," "
13.839.796/0001-12,INDIVIDUAL," ","itensProposta_63ccd8d6-700b-4714-9bc2-4c9c4c12d434.csv","SAFI COMERCIO ATACADISTA EIRELI","GUILHERME NUNES BOFF","GUILHERME NUNES BOFF"," "
14.012.375/0001-86,INDIVIDUAL," ","itensProposta_b2869c34-173d-49cd-8d49-b55f1c744d37.csv","BMI PROSPER EIRELI","INILDO JOSÉ DALCANALE","INILDO JOSÉ DALCANALE"," "
01.648.513/0001-76,INDIVIDUAL," ","itensProposta_94b907f6-be67-4398-8651-098b963f1597.csv","PKB PRODUTOS QUÍMICOS LTDA","GIOVANI KRAMER HORN","GIOVANI KRAMER HORN"," "
18.712.730/0001-80,INDIVIDUAL," ","itensProposta_02cdf0fe-d0bd-42b4-8d55-e41309ff975c.csv","MAYCON WILL EIRELI - ME","LUIZ FERNANDO DE OLIVEIRA","LUIZ FERNANDO DE OLIVEIRA"," "
25.267.561/0001-82,INDIVIDUAL," ","itensProposta_b227a284-1b75-4668-a5f6-24b4d5bfa103.csv","JUNCKES DISTRIBUIDORA LTDA","LUIZ ANTONIO JUNCKES","LUIZ ANTONIO JUNCKES"," "
01.291.015/0001-19,INDIVIDUAL," ","itensProposta_ff99d03e-9345-4a76-a4ac-9b8f1776ef6a.csv","MEGA ESCRITORIO COMERCIO DE MOVEIS EIRELI","REGINALDO PAULO GIASSI","REGINALDO PAULO GIASSI"," "
29.303.183/0001-04,INDIVIDUAL," ","itensProposta_9def3dbc-1477-42af-860e-c40a7b15e50a.csv","VOA COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS E","FRANK ROGERIO HOMEM","FRANK ROGERIO HOMEM"," "
31.551.960/0001-73,INDIVIDUAL," ","itensProposta_d26a0892-d47f-4460-9b82-74b6ff54d8c8.csv","JONAS SCHUTZ","JEAN PIERRE CLASEN DIAS","JEAN PIERRE CLASEN DIAS"," "
34.413.040/0001-87,INDIVIDUAL," ","itensProposta_061c6d01-e851-40ae-9582-37231a1d76ad.csv","NICOLAU SATURNINO VIEIRA","NADINE ALBERTON VIEIRA","NADINE ALBERTON VIEIRA"," "
85.252.633/0001-40,INDIVIDUAL," ","itensProposta_f69f7db7-0fe0-40b6-949a-7e9b0b45177f.csv","DOUGLAS DE ABREU","JULIANO JAIRO MELO","JULIANO JAIRO MELO"," "
33.668.279/0001-35,INDIVIDUAL," ","itensProposta_14a9f0a3-0ffb-498c-9f08-fc750f3e5430.csv","COMERCIAL KS EIRELI","LEONARDO CAMILO INACIO","LEONARDO CAMILO INACIO"," "
23.608.114/0001-14,INDIVIDUAL," ","itensProposta_1929a834-1da5-46b3-8dd2-29cd92a1eadc.csv","SUELEN DAIANE KANIS","FERNANDO STOLF","FERNANDO STOLF"," "
05.919.156/0001-94,INDIVIDUAL," ","itensProposta_994c7eca-96da-4784-beef-1bb6cb26bb9d.csv","AP OESTE DISTRIBUIDORA E COMERCIO DE ALIMENTOS LTD","MARLON EISING","MARLON EISING"," "
09.276.894/0001-11,INDIVIDUAL," ","itensProposta_4c79bbfd-87b6-44cf-8582-e9da5596c3da.csv","ALPHA HIGIENE E LIMPEZA EIRELI","BENONI FRANCISCO DUARTE","BENONI FRANCISCO DUARTE"," "
