ano,numero,dataEmissao,tipo,nomeCredor,valor
2021,4807,2021-10-04,Empenhar,"SOMA/SC PRODUTOS HOSPITALARES LTDA",819
2021,4806,2021-10-04,Empenhar,"DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.",8500
2021,4847,2021-10-07,Empenhar,"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA",117127.55
2021,4850,2021-10-07,Empenhar,"SOMA/SC PRODUTOS HOSPITALARES LTDA",118725.78
2021,4851,2021-10-07,Empenhar,"INOVAMED HOSPITALAR LTDA",27135
2021,4853,2021-10-07,Empenhar,"A G KIENEN & CIA LTDA",1317.6
2021,4846,2021-10-07,Empenhar,"CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA",24592
2021,4848,2021-10-07,Empenhar,"COMERCIAL CIRURGICA RIOCLARENSE LTDA",22718
2021,4854,2021-10-07,Empenhar,"CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.",33320.8
2021,4844,2021-10-07,Empenhar,"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA",29974.12
2021,4845,2021-10-07,Empenhar,"Prati Donaduzzi & Cia LTDA",64878
2021,4849,2021-10-07,Empenhar,"MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES S/A",4571.8
2021,4855,2021-10-07,Empenhar,"ABC DISTRIBUIDORA DE MEDICAMENTOS LTDA",1828.92
2021,4852,2021-10-07,Empenhar,"L A DALLA PORTA JUNIOR",1735
2021,4856,2021-10-07,Empenhar,"DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.",101186.6
2021,4865,2021-10-07,Empenhar,"PONTAMED FARMACEUTICA LTDA",56866
2021,4862,2021-10-07,Empenhar,"Cristália Produtos Químicos e Farmacêuticos Ltda",75513.86
2021,4957,2021-10-14,Empenhar,"Cristália Produtos Químicos e Farmacêuticos Ltda",108780
2021,4956,2021-10-14,Empenhar,"SOMA/SC PRODUTOS HOSPITALARES LTDA",4500
2021,4955,2021-10-14,Empenhar,"F&F DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME",12000
