cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
14.750.918/0001-62,10383750,"Terraplenagem; drenagem pluvial; pavimentação com revestimen",1,"JV JUTTEL TERRAPLANAGEM E LOCAÇÃO DE EQUIPAMENTOS",1,SV,2770444.65,2378644.07,2770444.65,2378644.07
