cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
07.990.315/0001-72,40749,"Avental para procedimentos, descartável",48,"BRAZIL HEALTH PRODUTOS HOSPITALES LTDA ME",7300,EM,79643,70080,10.91,9.6
07.990.315/0001-72,40749,"Avental para procedimentos, descartável",49,"BRAZIL HEALTH PRODUTOS HOSPITALES LTDA ME",32700,EM,356757,349890,10.91,10.7
