cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
83.157.032/0001-22,39603,"Integrador químico classe V",5,"METROMED MATERIAL MEDICO HOSPITALAR",900000,UN,522000,269910,0.58,0.2999
00.802.002/0001-02,10385034,"Óculos para proteção profissional",18,"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA",350,UND,1487.5,1484,4.25,4.24
00.802.002/0001-02,10300466,"Escova para higienização de mãos e unhas",19,"ALTERMED MATERIAL MEDICO HOSPITALAR LTDA",2500,UND,8750,5300,3.5,2.12
00.247.513/0001-00,39605,"Caixa gaveteiro plástico tipo Bin Nº 6",7,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",1000,UN,7270,5800,7.27,5.8
00.247.513/0001-00,39607,"Caixa gaveteiro plástico tipo Bin Nº 4,",9,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",2000,UN,4700,4700,2.35,2.35
00.247.513/0001-00,39610,"Lixeira cilíndrica 15 litros, com pedal, em polietileno de a",12,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",200,UN,6266,19800,31.33,99
07.990.315/0001-72,6981,"AVENTAL IMPERMEAVEL",15,"BRAZIL HEALTH PRODUTOS HOSPITALES LTDA ME",3000,UN,36480,64620,12.16,21.54
18.021.997/0001-21,39606,"Caixa gaveteiro plástico tipo Bin Nº 5",8,"DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA",2000,UN,13280,7700,6.64,3.85
18.021.997/0001-21,39611,"Pallet de plástico vazado 50 cm x 50cm x 5 cm, com encaixes",13,"DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA",500,UN,4025,11750,8.05,23.5
18.021.997/0001-21,39145,"Termômetro Digital de máxima e mínima com cabo extensor",14,"DEATEC ASSISTENCIA TECNICA, PECAS E SERVICOS LTDA",200,UN,12060,11800,60.3,59
34.413.040/0001-87,39608,"Caixa organizadora baixa transparente retangular 15lt",10,"DISTRIBUIDORA LALAU LTDA",250,UN,10000,5997.5,40,23.99
34.413.040/0001-87,39609,"Caixa organizadora alta transparente retangular 30lt",11,"DISTRIBUIDORA LALAU LTDA",250,UN,11490,8497.5,45.96,33.99
54.565.478/0001-98,39600,"Bowie Dick pronto uso",1,"SISPACK MEDICAL LTDA.",4000,UN,76200,48000,19.05,12
54.565.478/0001-98,39602,"Embalagens SMS 100x100cm",3,"SISPACK MEDICAL LTDA.",15000,UN,28500,27000,1.9,1.8
54.565.478/0001-98,36332,"Indicador Biológico",4,"SISPACK MEDICAL LTDA.",1200,CX,57600,48000,48,40
22.327.120/0001-30,39612,"Bota em PVC",16,"SAGATI  COMERCIO DE EQUIPAMENTOS DE SEGURANCA EIRE",180,UN,7200,3783.6,40,21.02
22.327.120/0001-30,10377651,"Calçado profissional",17,"SAGATI  COMERCIO DE EQUIPAMENTOS DE SEGURANCA EIRE",180,UND,8357.4,6415.2,46.43,35.64
