cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
20.750.950/0001-40,28178,"Avental de PVC",1,"DISMEC DISTRIBUIDORA DE MATERIAIS DE ESCRITORIO LT",12,UN,82.8,114,6.9,9.5
20.750.950/0001-40,40666,"Bandeja descartável de Isopor com 4 Divisórias com tampa (ca",22,"DISMEC DISTRIBUIDORA DE MATERIAIS DE ESCRITORIO LT",270,PCT,41040,38259,152,141.7
20.750.950/0001-40,10369390,"GARFO DESCARTÁVEL",26,"DISMEC DISTRIBUIDORA DE MATERIAIS DE ESCRITORIO LT",880,PCT,2464,2728,2.8,3.1
20.750.950/0001-40,40668,"Copo plástico descartável de 180ml",27,"DISMEC DISTRIBUIDORA DE MATERIAIS DE ESCRITORIO LT",340,EM,1217.2,1156,3.58,3.4
34.413.040/0001-87,40659,"Par de Luvas de Borracha",3,"DISTRIBUIDORA LALAU LTDA",30,PAR,81,80.4,2.7,2.68
34.413.040/0001-87,40660,"Sacos de lixo 150 litros",4,"DISTRIBUIDORA LALAU LTDA",15,PCT,615.75,615,41.05,41
34.413.040/0001-87,10104419,FLANELA,5,"DISTRIBUIDORA LALAU LTDA",2,UND,263.12,260,131.56,130
34.413.040/0001-87,10384780,"Papel filme PVC",6,"DISTRIBUIDORA LALAU LTDA",20,RL,50,49.8,2.5,2.49
34.413.040/0001-87,10101782,"ESPONJA DE ACO",8,"DISTRIBUIDORA LALAU LTDA",20,PCT,25,24.8,1.25,1.24
34.413.040/0001-87,40662,"Esponja Dupla-face",9,"DISTRIBUIDORA LALAU LTDA",600,UN,1008,942,1.68,1.57
34.413.040/0001-87,1213,DETERGENTE,10,"DISTRIBUIDORA LALAU LTDA",400,UN,732,640,1.83,1.6
34.413.040/0001-87,20071,"Caixa de fósforos",11,"DISTRIBUIDORA LALAU LTDA",200,UN,700,698,3.5,3.49
34.413.040/0001-87,10107727,"SACA ALVEJADA",12,"DISTRIBUIDORA LALAU LTDA",130,UND,455,452.4,3.5,3.48
34.413.040/0001-87,28183,"Limpa forno aerosol",15,"DISTRIBUIDORA LALAU LTDA",3,UN,99,99,33,33
34.413.040/0001-87,31060177,"Guardanapo de papel",16,"DISTRIBUIDORA LALAU LTDA",3000,PCT,3960,3750,1.32,1.25
34.413.040/0001-87,10105300,"PAPEL TOALHA",17,"DISTRIBUIDORA LALAU LTDA",100,PCT,250,249,2.5,2.49
34.413.040/0001-87,37589,"Coador de pano",18,"DISTRIBUIDORA LALAU LTDA",30,UN,97.5,97.5,3.25,3.25
34.413.040/0001-87,70600188,CALCA,19,"DISTRIBUIDORA LALAU LTDA",50,UND,1500,1500,30,30
34.413.040/0001-87,70600272,Camiseta,20,"DISTRIBUIDORA LALAU LTDA",50,UND,1124,1123.5,22.48,22.47
34.413.040/0001-87,40665,"Sapato de segurança em EVA (Par)",21,"DISTRIBUIDORA LALAU LTDA",24,PAR,1241.28,1224,51.72,51
34.413.040/0001-87,1013992,"Pote TIPO MARMITEX Térmico Isopor com tampa",23,"DISTRIBUIDORA LALAU LTDA",25500,PCT,11730,11730,0.46,0.46
34.413.040/0001-87,10369391,"COLHER DESCARTÁVEL",24,"DISTRIBUIDORA LALAU LTDA",520,PCT,1825.2,1825.2,3.51,3.51
34.413.040/0001-87,35402,"Embalagem plástica descartável.",29,"DISTRIBUIDORA LALAU LTDA",100,UN,3490,3300,34.9,33
