cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
79.864.567/0001-66,10100207,TRAVA,1,"PLINIO JOSE LOPES GUIMARAES RAMOS EIRELI - ME",4,UND,17.72,16.6,4.43,4.15
79.864.567/0001-66,10100211,RETENTOR,2,"PLINIO JOSE LOPES GUIMARAES RAMOS EIRELI - ME",2,UND,50.86,47.4,25.43,23.7
79.864.567/0001-66,10379731,"Engrenagem 18Z",3,"PLINIO JOSE LOPES GUIMARAES RAMOS EIRELI - ME",1,UND,338.99,315.3,338.99,315.3
79.864.567/0001-66,10379732,"Eixo roda traseira 10 furos",4,"PLINIO JOSE LOPES GUIMARAES RAMOS EIRELI - ME",1,UND,3925.21,3650,3925.21,3650
79.864.567/0001-66,230101299,"PARAFUSO DE RODA",5,"PLINIO JOSE LOPES GUIMARAES RAMOS EIRELI - ME",10,UND,216.8,205,21.68,20.5
79.864.567/0001-66,340100359,"retentor roda K7",6,"PLINIO JOSE LOPES GUIMARAES RAMOS EIRELI - ME",1,UND,229.57,213.5,229.57,213.5
79.864.567/0001-66,340100359,"retentor roda K7",7,"PLINIO JOSE LOPES GUIMARAES RAMOS EIRELI - ME",4,UND,918.28,854,229.57,213.5
79.864.567/0001-66,10101464,PLACA,8,"PLINIO JOSE LOPES GUIMARAES RAMOS EIRELI - ME",1,UND,37.7,35,37.7,35
79.864.567/0001-66,10106733,"ANEL DE VEDAÇÃO",9,"PLINIO JOSE LOPES GUIMARAES RAMOS EIRELI - ME",4,UND,134.6,125.2,33.65,31.3
79.864.567/0001-66,10106733,"ANEL DE VEDAÇÃO",10,"PLINIO JOSE LOPES GUIMARAES RAMOS EIRELI - ME",4,UND,186.04,174,46.51,43.5
79.864.567/0001-66,10303483,"ANEL TRAVA",11,"PLINIO JOSE LOPES GUIMARAES RAMOS EIRELI - ME",12,UND,11.52,10.8,0.96,0.9
79.864.567/0001-66,340100360,"Engrenagem 42Z",12,"PLINIO JOSE LOPES GUIMARAES RAMOS EIRELI - ME",1,UND,1804.45,1678.2,1804.45,1678.2
