cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
00.213.778/0001-89,10380406,Serviço;,1,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",1800,HS,151200,129600,84,72
