cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
82.691.296/0001-07,10380096,"Construção de muro de contenção de solo com 110,00 metros de",1,"EMPREITEIRA DE MAO DE OBRA CROCETA LTDA",1,SV,202661.64,192621.36,202661.64,192621.36
