cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
34.413.040/0001-87,10383820,"Motopoda manual profissional à Gasolina",1,"NICOLAU SATURNINO VIEIRA",1,UND,2774.34,2630,2774.34,2630
34.413.040/0001-87,10383821,"Roçadeira manual profissional à gasolina c/ motor 2 tempos",2,"NICOLAU SATURNINO VIEIRA",8,UND,24960.16,24936,3120.02,3117
34.413.040/0001-87,10379498,"Soprador à gasolina 4,0cv/3,0kW, conforme Termo de Referência.",3,"NICOLAU SATURNINO VIEIRA",2,UND,6247.5,6234,3123.75,3117
