data,justificativa,responsavel,tipo
2021-04-20,"Pelo presente, torna-se fornecedor dos itens n° 08, 09 e 10 da Ata de Registro de Preços Nº 040/FMS/2020, a segunda colocada, de acordo com o quadro comparativo extraído do sistema Betha compras, e o memorando n° 007/2021 do Centro de Controle de Zoonoses. A empresa NOROESTE COMERCIAL DE SUPRIMENTOS LTDA, informou que tem condições de fornecer os itens n° 08, no valor de R$ 710,00, e itens n° 09 e 10, no valor de R$ 52,90, conforme valor registrado em ata, e para o item n° 13, fica cancelado seu","CLESIO SALVARO",RECEBIMENTO_POR_TRANSF
2021-04-20,"Pelo presente, torna-se fornecedor dos itens n° 08, 09 e 10 da Ata de Registro de Preços Nº 040/FMS/2020, a segunda colocada, de acordo com o quadro comparativo extraído do sistema Betha compras, e o memorando n° 007/2021 do Centro de Controle de Zoonoses. A empresa NOROESTE COMERCIAL DE SUPRIMENTOS LTDA, informou que tem condições de fornecer os itens n° 08, no valor de R$ 710,00, e itens n° 09 e 10, no valor de R$ 52,90, conforme valor registrado em ata, e para o item n° 13, fica cancelado seu","CLESIO SALVARO",ALTERACAO_PRECOS
