cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
02.537.692/0001-37,39974,"Televisor colorido 42 polegadas, LED",38,"GOLD COMPUTADORES LTDA",2,UN,4250,4080,2125,2040
02.537.692/0001-37,39977,"Refrigerador 2 portas, 220 V",41,"GOLD COMPUTADORES LTDA",1,UN,2350,2285,2350,2285
02.537.692/0001-37,39137,"Refrigerador tipo doméstico 1 porta, 220V",42,"GOLD COMPUTADORES LTDA",1,UN,1920,1790,1920,1790
02.537.692/0001-37,35864,"Bebedouro elétrico de coluna (para bombona de 20 lt d´àgua)",44,"GOLD COMPUTADORES LTDA",4,UNI,2828,2740,707,685
02.537.692/0001-37,39979,"Chaleira em aço inox, tipo elétrica",46,"GOLD COMPUTADORES LTDA",2,UN,222,220,111,110
02.537.692/0001-37,39980,"Quadro branco magnético dimensões120x90m moldura em lumínio",47,"GOLD COMPUTADORES LTDA",8,UN,1576,1512,197,189
02.537.692/0001-37,39985,"Caixa organizadora baixa transparente capac. 30 lt.",52,"GOLD COMPUTADORES LTDA",15,UN,2040,1905,136,127
02.537.692/0001-37,39986,"Suporte para Banner Tripé com garras, 1,80 a 2,00m de altura",54,"GOLD COMPUTADORES LTDA",5,UN,675,640,135,128
02.537.692/0001-37,10113202,"APARELHO TELEFONICO SEM FIO",55,"GOLD COMPUTADORES LTDA",4,UND,600,576,150,144
02.537.692/0001-37,39987,"Aparelho telefônico convencional de mesa com fio",56,"GOLD COMPUTADORES LTDA",8,UN,448,436,56,54.5
02.537.692/0001-37,35862,"Contentor de lixo, capac. 120 litros",59,"GOLD COMPUTADORES LTDA",4,UNI,1116,1072,279,268
02.537.692/0001-37,39149,"Garrafa térmica 3,00 lt em aço inox",62,"GOLD COMPUTADORES LTDA",2,UN,420,400,210,200
02.537.692/0001-37,39990,"Caixa gaveteiro plástico tipo Bin Nº 6, capac 8 lt",63,"GOLD COMPUTADORES LTDA",100,UN,2500,1980,25,19.8
02.537.692/0001-37,39991,"Caixa gaveteiro plástico tipo Bin Nº 5, capac 4 lt",64,"GOLD COMPUTADORES LTDA",100,UNI,950,850,9.5,8.5
02.537.692/0001-37,39992,"Lixeira em polietileno de alta densidade (PEAD)  50 litros",65,"GOLD COMPUTADORES LTDA",2,CNJ,1460,1420,730,710
03.800.477/0001-40,39965,"Cadeira de rodas adulto   manual",4,"VMLX ELETRONICOS EIRELI",6,UN,9594,9390,1599,1565
