ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2020,01.004.788/0001-77,2020-04-09," ",2020-04-09,"INNO INFORMATICA LTDA","PREFEITURA MUNICIPAL DE CRICIÚMA",100,"Aquisição de toners e cartuchos, ambos novos e originais, para atendimento as Secretarias da Administração Municipal de Criciúma - SC."," ",33335
2020,00.247.513/0001-00,2020-04-09," ",2020-04-09,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.","PREFEITURA MUNICIPAL DE CRICIÚMA",101,"Aquisição de toners e cartuchos, ambos novos e originais, para atendimento as Secretarias da Administração Municipal de Criciúma - SC."," ",17662.7
2020,32.672.398/0001-07,2020-04-09," ",2020-04-09,"TFT INFORMATICA EIRELI","PREFEITURA MUNICIPAL DE CRICIÚMA",102,"Aquisição de toners e cartuchos, ambos novos e originais, para atendimento as Secretarias da Administração Municipal de Criciúma - SC."," ",11820.9
