cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
03.000.190/0001-35,INDIVIDUAL," ","itensProposta_f4dc1acc-82dc-47aa-90f4-555f42233a7a.csv","JUGASA COMERCIAL DE VEICULOS S/A","VALMIR LINO DE CARVALHO","VALMIR LINO DE CARVALHO"," "
97.752.851/0005-56,INDIVIDUAL," ","itensProposta_af69e024-10df-4e25-9a26-75e7ed728cd4.csv","SUL PECAS E VEICULOS LTDA","VILCIO ROGERIO CARRADORE","VILCIO ROGERIO CARRADORE"," "
