cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
00.247.513/0001-00,10383846,"Barbante na cor crua 100%algodão, nº 6. 1kg",2,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",120,UND,3900,2400,32.5,20
00.247.513/0001-00,10375524,"Cola instantânea",5,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",100,CX,8628,4790,86.28,47.9
00.247.513/0001-00,10300326,"envelope papel pardo tamanho 34 x 24 cm",7,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",10000,UND,3200,1400,0.32,0.14
00.247.513/0001-00,10383847,"GRAMPEADOR papel 75 g/m2",12,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",250,UND,15950,11225,63.8,44.9
00.247.513/0001-00,10383848,"GRAMPO PARA GRAMPEADOR.",13,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",500,UND,4100,1900,8.2,3.8
08.863.707/0001-33,10373616,"Cartolina tamanho ofício.",3,"PRISCILA RAUBER HENGEMUHLE",1000,PCT,14900,5700,14.9,5.7
08.863.707/0001-33,340100820,"Fita dupla face fixação FORTE",11,"PRISCILA RAUBER HENGEMUHLE",500,UND,5865,2245,11.73,4.49
08.863.707/0001-33,51102395,"Papel Off-Set, alcalino, formato A-4",15,"PRISCILA RAUBER HENGEMUHLE",200,CX,32000,27800,160,139
03.999.762/0001-31,340100817,"Envelope papel BRANCO 100 unidades",6,"ELMO PAPELARIA LTDA",5000,PCT,40750,28800,8.15,5.76
19.032.430/0001-13,10383845,"Autoadesivo para recados",1,"PRINTSUL COMERCIO ATACADISTA LTDA - EPP",200,PCT,1398,440,6.99,2.2
19.032.430/0001-13,340100818,"Fita adesiva, tipo Durex",9,"PRINTSUL COMERCIO ATACADISTA LTDA - EPP",2000,UND,4500,1200,2.25,0.6
19.032.430/0001-13,340100819,"FITA CORRETIVO 5,5MM X 6M",10,"PRINTSUL COMERCIO ATACADISTA LTDA - EPP",2000,UND,6200,4400,3.1,2.2
19.032.430/0001-13,10377158,"Perfurador 2 furos para ate 20 folhas.",20,"PRINTSUL COMERCIO ATACADISTA LTDA - EPP",250,UND,3825,3125,15.3,12.5
19.032.430/0001-13,10378966,"Tesoura de picotar",24,"PRINTSUL COMERCIO ATACADISTA LTDA - EPP",140,UND,7616,4480,54.4,32
28.259.633/0001-38,10375530,"Estilete recarregável.",8,"3IP FULL RETAIL LTDA",300,UND,810,357,2.7,1.19
24.754.528/0001-14,340100816,"Cola bastão 40GR",4,"KLEIN SIMIONATO & SANTOS LTDA",700,UND,1771,1015,2.53,1.45
24.754.528/0001-14,10377626,"Livro Ata pautado com 100 folhas.",14,"KLEIN SIMIONATO & SANTOS LTDA",600,UND,7014,3888,11.69,6.48
24.754.528/0001-14,10383849,"PASTA com abertura em L",17,"KLEIN SIMIONATO & SANTOS LTDA",600,PCT,8940,3060,14.9,5.1
24.754.528/0001-14,10383850,"Pasta plastica de arquivo, com 20 mm soft",18,"KLEIN SIMIONATO & SANTOS LTDA",600,UND,2250,1116,3.75,1.86
24.754.528/0001-14,10383851,"Pasta plastica de arquivo, com 30 mm soft",19,"KLEIN SIMIONATO & SANTOS LTDA",600,UND,2580,1386,4.3,2.31
24.754.528/0001-14,340100821,"Pistola para Artesanato",21,"KLEIN SIMIONATO & SANTOS LTDA",150,UND,2520,1860,16.8,12.4
34.413.040/0001-87,10379933,"Plástico autoadesivo de fácil aplicação",22,"NICOLAU SATURNINO VIEIRA",200,UND,15506,8900,77.53,44.5
34.413.040/0001-87,340100822,"Refil cola quente grosso",23,"NICOLAU SATURNINO VIEIRA",8000,UND,11120,5520,1.39,0.69
21.912.865/0001-02,51102395,"Papel Off-Set, alcalino, formato A-4",16,"ELO BRASIL COBRANCAS EIRELI",600,CX,96000,78000,160,130
