cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
20.637.873/0001-17,39382,"Medicação para eutanásia",1,"MEDIC VET LTDA",5,FR.,3750,3732.5,750,746.5
20.637.873/0001-17,39383,"Coleiras repelentes P (48 cm)",2,"MEDIC VET LTDA",50,UN,2500,2499.5,50,49.99
20.637.873/0001-17,39384,"Coleiras repelentes G (65cm)",3,"MEDIC VET LTDA",50,UN,3500,3460,70,69.2
81.548.802/0001-32,39385,"Vacina antirrábica para cães e gatos",4,"AGROVETERINARIA E PET SHOP DA ROSA LTDA",300,UN,2265,2220,7.55,7.4
81.548.802/0001-32,39386,"Sedativo injetável - Acepromazina 0,2%",5,"AGROVETERINARIA E PET SHOP DA ROSA LTDA",10,FR.,155,152,15.5,15.2
81.548.802/0001-32,39387,"Anestésico injetável - Cetamina 10%",6,"AGROVETERINARIA E PET SHOP DA ROSA LTDA",20,FR.,395,392,19.75,19.6
81.548.802/0001-32,39388,"Anestésico injetável - Xilazina 2%",7,"AGROVETERINARIA E PET SHOP DA ROSA LTDA",20,FR.,327,323,16.35,16.15
81.548.802/0001-32,39389,"Focinheiras nº 0, 1, 2",8,"AGROVETERINARIA E PET SHOP DA ROSA LTDA",15,UN,78,75,5.2,5
81.548.802/0001-32,39390,"Focinheiras nº  3, 4 e 5",9,"AGROVETERINARIA E PET SHOP DA ROSA LTDA",15,UN,115.5,115.5,7.7,7.7
81.548.802/0001-32,39391,"Lanterna luz negra",10,"AGROVETERINARIA E PET SHOP DA ROSA LTDA",20,UN,923.8,920,46.19,46
81.548.802/0001-32,39392,"Bacias mini",11,"AGROVETERINARIA E PET SHOP DA ROSA LTDA",100,UN,321,320,3.21,3.2
81.548.802/0001-32,39393,"Escova de limpeza para cantos",12,"AGROVETERINARIA E PET SHOP DA ROSA LTDA",100,UN,313,310,3.13,3.1
