cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
10.442.984/0001-14,140300658,"Agua Sanitária 5Lt",1,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",24,GAL,152.4,152.4,6.35,6.35
10.442.984/0001-14,340100841,"ALCOOL 70% 5LT GEL ANTISSEPTICO XPRESS",2,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",48,GAL,2159.04,2159.04,44.98,44.98
10.442.984/0001-14,10383912,"ALCOOL 70% LIQUIDO NEUTRO",3,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",144,LT,1044,1044,7.25,7.25
10.442.984/0001-14,10383913,"BALDE 16LT GRADUADO PLASVALE REF:162",4,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",6,UND,106.5,106.5,17.75,17.75
10.442.984/0001-14,10383914,"CLORO 5LTS",5,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",12,GAL,112.32,112.32,9.36,9.36
10.442.984/0001-14,10383915,"COPO DESCARTAVEL P/ÁGUA 180ML TRANSLUCIDO C/ 2.500UN ABNIT/2",6,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",18,CX,1204.2,1204.2,66.9,66.9
10.442.984/0001-14,340100842,"DESODORIZADOR ULTRA FRESH ERVA DOCE 400ML",7,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",25,UND,197.5,197.5,7.9,7.9
10.442.984/0001-14,340100843,"DETERGENTE 500ML",8,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",72,UND,128.88,128.88,1.79,1.79
10.442.984/0001-14,10383916,"ESPONJA DUPLA FACE ESFREBOM REF: 94106",9,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",40,UND,24,24,0.6,0.6
10.442.984/0001-14,10383917,"ESPONJA FIBRA VERDE (LIMPEZA PESADA) REF: 9506",10,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",50,UND,75,75,1.5,1.5
10.442.984/0001-14,10383918,"FLANELA 38 X 58 LARANJA REF: 1128",11,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",24,UND,55.44,55.44,2.31,2.31
10.442.984/0001-14,10383919,"FOSFORO C/200 PALITOS LONGOS",12,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",12,CX,34.92,34.92,2.91,2.91
10.442.984/0001-14,10383920,"LIMPA VIDROS 500 ML POLWAX",13,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",40,UND,196.4,196.4,4.91,4.91
10.442.984/0001-14,10383921,"LIMPADOR PERFUMADO POLWAX BRISA DAS FLORES 500ML",14,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",40,UND,211.6,211.6,5.29,5.29
10.442.984/0001-14,10383922,"LUVAS MULT USO FORRADA TAM: P M G 1a",15,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",12,PAR,35.28,35.28,2.94,2.94
10.442.984/0001-14,10383923,"MLD FLORAL LIMPADOR/DESINFETANTE 5 LTS",16,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",24,GAL,1292.4,1292.4,53.85,53.85
10.442.984/0001-14,10383924,"PA PLASTICA JEITOSA REF: 9253C BETTANIN",17,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",4,UND,71.16,71.16,17.79,17.79
10.442.984/0001-14,10383925,"PALHETA P/ MISTURAR CAFÉ C/500 G REF:A16 PT/BR",18,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",12,PCT,130.8,130.8,10.9,10.9
10.442.984/0001-14,10383926,"PANO MULTIUSO PICOTADO VERDE 300MT X 30CM",19,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",4,RL,541.64,541.64,135.41,135.41
10.442.984/0001-14,10383927,"PAPEL HIGIÊNICO 64 ROLOS 30MTS",20,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",32,FRD,1213.12,1213.12,37.91,37.91
10.442.984/0001-14,10383928,"PAPEL TOALHA 2D C/1.000 100%",21,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",72,PCT,626.4,626.4,8.7,8.7
10.442.984/0001-14,10375355,"Pedra Sanitária",22,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",100,UND,125,125,1.25,1.25
10.442.984/0001-14,10383930,"PULVERIZADOR C/ GATILHO 750ML",23,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",12,UND,88.68,88.68,7.39,7.39
10.442.984/0001-14,10383931,"RODO PLASTICO 40CM C/ CABO MAD",24,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",6,UND,48.9,48.9,8.15,8.15
10.442.984/0001-14,10383932,"SABAO EM BARRA YPE GLICERINADO 5 X 200GR",25,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",10,PCT,67.3,67.3,6.73,6.73
10.442.984/0001-14,10300495,"Sabão em pó 1kg",26,"DICRIL PROD. E EQUIP. PARA LIMP. E HIGIENE LTDA EP",36,UND,199.8,199.8,5.55,5.55
