cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
00.247.513/0001-00,10383182,"Apontador COM DEPÓSITO.",4,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",1250,UND,39675,18125,31.74,14.5
00.247.513/0001-00,10383183,"ARMARIO para organização de chaves",5,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",111,UND,22089,14763,199,133
00.247.513/0001-00,10383186,"BARBANTE FIO 8",8,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",292,UND,5840,4409.2,20,15.1
00.247.513/0001-00,10375505,"Bobina de saco plástico transparente",13,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",2480,RL,42953.6,26263.2,17.32,10.59
00.247.513/0001-00,10383189,"BOBINA DE SENHA NUMERICA 00 a 99",14,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",128,UND,2368,1280,18.5,10
00.247.513/0001-00,10383196,"CARTOLINA - tamanho 500X660mm",36,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",2320,UND,974.4,858.4,0.42,0.37
00.247.513/0001-00,10119226,"CARTOLINA TAMANHO OFICIO",37,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",20760,UND,5190,2283.6,0.25,0.11
00.247.513/0001-00,340100774,"Cartucho Deskjet HP  21 Preto ( compatível)",38,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",300,UND,19500,9420,65,31.4
00.247.513/0001-00,10369855,"CD virgem, 700mb de capacidade sem capa",41,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",330,UND,396,231,1.2,0.7
00.247.513/0001-00,340100775,"CD-R regravável 24 x mídia",42,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",281,UND,421.5,421.5,1.5,1.5
00.247.513/0001-00,10383199,"Clips para papel tamanho 2/0 caixa com 100 unidades.",43,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",3100,CX,5890,3069,1.9,0.99
