cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
00.247.513/0001-00,10379910,"Alicate perfurador furo unico",1,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",80,UND,1160,356,14.5,4.45
00.247.513/0001-00,10368823,"Apagador quadro negro escolar",3,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",400,UND,2200,1148,5.5,2.87
00.247.513/0001-00,10364597,"Borracha  branca escolar",7,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",500,CX,11800,2825,23.6,5.65
00.247.513/0001-00,10364599,"Caderno Pequeno brochura.",9,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",2000,UND,2800,1500,1.4,0.75
00.247.513/0001-00,10377152,"Caixa em papelão para arquivo morto.",12,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",350,UND,875,430.5,2.5,1.23
00.247.513/0001-00,10379914,"CAIXA ORGANIZADORA plástica 6 litros",14,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",100,UND,1490,1418,14.9,14.18
00.247.513/0001-00,10379915,"CAIXA ORGANIZADORA plástica alta 36 litros",15,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",100,UND,6900,5727,69,57.27
00.247.513/0001-00,10377153,"Cartolina com gramatura mínima 180/gm2",20,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",500,PCT,29500,23000,59,46
00.247.513/0001-00,10373616,"Cartolina tamanho ofício.",21,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",20000,PCT,5000,2400,0.25,0.12
00.247.513/0001-00,10379921,"ESTILETE PROFISSIONAL",29,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",100,UND,1694,460,16.94,4.6
00.247.513/0001-00,10369860,"Fita adesiva plastica transparente",33,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",3000,UND,14700,5670,4.9,1.89
00.247.513/0001-00,10377154,"Folha de Isopor 1,5 mm",34,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",30,FL,96,60,3.2,2
00.247.513/0001-00,10379923,"FOLHA OFÍCIO colorida",39,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",500,PCT,3495,1950,6.99,3.9
00.247.513/0001-00,10379928,"Papel Criativo Colorido Na Massa",56,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",3000,PCT,47700,18750,15.9,6.25
00.247.513/0001-00,10379929,"Papel Duplex, COM BRILHO",57,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",6000,UND,2400,4980,0.4,0.83
00.247.513/0001-00,340100379,"Papel SEDA, COM BRILHO",61,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",4000,UND,37480,560,9.37,0.14
00.247.513/0001-00,10379930,"PAR DE ESQUADROS DE 28 CM",62,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",100,KIT,3500,3300,35,33
00.247.513/0001-00,10379932,"Pistola p/ Cola Quente elétrico, Bivolt",70,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",150,UND,3277.5,1470,21.85,9.8
00.247.513/0001-00,10379936,"Transferidor de 360 graus",78,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",100,UND,1296,107,12.96,1.07
02.315.593/0001-00,10379911,"Barbante cru nº6",5,"ORLEANS INFORMATICA LTDA ME",150,RL,1575,381,10.5,2.54
02.315.593/0001-00,10379916,"Caneta hidrográfica 24 cores",17,"ORLEANS INFORMATICA LTDA ME",100,PCT,1950,496,19.5,4.96
02.315.593/0001-00,10369862,"Folha em EVA COM GLITTER",38,"ORLEANS INFORMATICA LTDA ME",5000,UND,25000,14450,5,2.89
02.315.593/0001-00,10364618,"Guache Cores básicas",48,"ORLEANS INFORMATICA LTDA ME",2000,UND,9980,4400,4.99,2.2
02.315.593/0001-00,10364619,"Lápis colorido.",49,"ORLEANS INFORMATICA LTDA ME",5000,CX,49000,25750,9.8,5.15
02.315.593/0001-00,51102396,"Papel Almaço com pauta e margem n 05",53,"ORLEANS INFORMATICA LTDA ME",80,RES,2867.2,2088,35.84,26.1
02.315.593/0001-00,10375559,"Régua escritório.",72,"ORLEANS INFORMATICA LTDA ME",2500,UND,3875,1800,1.55,0.72
02.315.593/0001-00,10377161,"Tecido TNT",73,"ORLEANS INFORMATICA LTDA ME",8,UND,480,293.6,60,36.7
83.413.591/0003-18,51102395,"Papel Off-Set, alcalino, formato A-4",59,"DICAPEL PAPEIS E EMBALAGENS LTDA",675,CX,128182.5,91800,189.9,136
82.803.230/0001-53,51102395,"Papel Off-Set, alcalino, formato A-4",58,"DIPAR DISTRIBUIDORA DE PAPÉIS E REVISTAS LTDA",225,CX,42727.5,30825,189.9,137
04.775.077/0001-94,10379912,"Caderno quadriculado com arame",10,"MARY BOOK COMÉRCIO LTDA",100,UND,1530,850,15.3,8.5
04.775.077/0001-94,10379918,"COLA  EXTRA ADESIVO 1KG",25,"MARY BOOK COMÉRCIO LTDA",300,UND,6000,3075,20,10.25
04.775.077/0001-94,10377155,"Folha de Isopor 2,5 mm",35,"MARY BOOK COMÉRCIO LTDA",30,FL,147,88.2,4.9,2.94
04.775.077/0001-94,10379924,"Grampeador para madeira de pressão",45,"MARY BOOK COMÉRCIO LTDA",72,UND,5330.88,3103.2,74.04,43.1
