ano,numero,dataEmissao,tipo,nomeCredor,valor
2021,6158,2021-09-21,Empenhar,"GOLD COMPUTADORES LTDA",40
2021,6157,2021-09-21,Empenhar,"HAYA INFORMATICA LTDA",686
2021,6159,2021-09-21,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",160
2021,6156,2021-09-21,Empenhar,"3IP FULL RETAIL LTDA",2969.4
2021,7330,2021-11-12,Empenhar,"3IP FULL RETAIL LTDA",126
2021,7331,2021-11-12,Empenhar,"GOLD COMPUTADORES LTDA",1711.6
2021,7332,2021-11-12,Empenhar,"GOLD COMPUTADORES LTDA",810
2021,7375,2021-11-16,Empenhar,"3IP FULL RETAIL LTDA",871.5
2021,7519,2021-11-26,Empenhar,"LIPAPER LIVRARIA INF. E PAPELARIA LTDA.",1010
2021,7829,2021-12-01,Empenhar,"HAYA INFORMATICA LTDA",2410
2021,7832,2021-12-01,Empenhar,"3IP FULL RETAIL LTDA",560
2021,7834,2021-12-01,Empenhar,"HAYA INFORMATICA LTDA",466
2022,326,2022-01-14,Empenhar,"HAYA INFORMATICA LTDA",699
2022,415,2022-01-18,Empenhar,"3IP FULL RETAIL LTDA",10697.4
2022,416,2022-01-18,Empenhar,"GOLD COMPUTADORES LTDA",3561
