cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
83.157.032/0001-22,36680,"ANDADOR ARTICULADO",1,"METROMED MATERIAL MEDICO HOSPITALAR",12,UN,1674,1674,139.5,139.5
83.157.032/0001-22,39947,"ASPIRADOR PORTÁTIL",2,"METROMED MATERIAL MEDICO HOSPITALAR",6,UN,2940,1728,490,288
83.157.032/0001-22,39948,"CADEIRA DE RODA RECLINAVEL/ ADULTO",4,"METROMED MATERIAL MEDICO HOSPITALAR",8,UN,21600,14840,2700,1855
83.157.032/0001-22,39949,"CADEIRA DE RODAS ADULTO SIMPLES/Modelo 1",5,"METROMED MATERIAL MEDICO HOSPITALAR",20,UN,11580,8680,579,434
83.157.032/0001-22,39951,"CADEIRA DE RODAS INFANTIL Auto-Propulsável",7,"METROMED MATERIAL MEDICO HOSPITALAR",6,UN,17400,17340,2900,2890
83.157.032/0001-22,39952,"CADEIRA DE RODAS PARA BANHO COM ASSENTO SANITARIO SIMPLES",8,"METROMED MATERIAL MEDICO HOSPITALAR",15,UN,3750,2910,250,194
83.157.032/0001-22,24987,"Colar cervical",11,"METROMED MATERIAL MEDICO HOSPITALAR",6,UN,270,252,45,42
83.157.032/0001-22,28316,"COLCHÃO PARA CAMA HOSPITALAR",13,"METROMED MATERIAL MEDICO HOSPITALAR",20,UN,6326,6060,316.3,303
83.157.032/0001-22,18703,"Colchão piramidal",14,"METROMED MATERIAL MEDICO HOSPITALAR",15,UN,1680,1170,112,78
83.157.032/0001-22,36691,"Colchão Pneumático c/ compressor",15,"METROMED MATERIAL MEDICO HOSPITALAR",6,UN,2280,2279.4,380,379.9
83.157.032/0001-22,32805,"MEIA ¾ DE ALTA COMPRESSÃO  P/M/G/GG (COR DA PELE)",17,"METROMED MATERIAL MEDICO HOSPITALAR",10,PAR,1793.5,1793,179.35,179.3
83.157.032/0001-22,32806,"MEIA ¾ DE MEDIA COMPRESSÃO  P/M/G/GG (COR DA PELE)",18,"METROMED MATERIAL MEDICO HOSPITALAR",10,PAR,1793.5,1793,179.35,179.3
83.157.032/0001-22,32803,"MEIA CALÇADE ALTA COMPRESSÃO  P/M/G/GG ( COR DA PELE)",19,"METROMED MATERIAL MEDICO HOSPITALAR",10,PAR,1793.5,1793,179.35,179.3
83.157.032/0001-22,32804,"MEIA CALÇADE MEDIA COMPRESSÃO  P/M/G/GG ( COR DA PELE)",20,"METROMED MATERIAL MEDICO HOSPITALAR",10,PAR,1793.5,1793,179.35,179.3
83.157.032/0001-22,32807,"MULETA AXILAR",21,"METROMED MATERIAL MEDICO HOSPITALAR",15,PAR,2124,1905,141.6,127
83.157.032/0001-22,12718,"MULETA CANADENSE",22,"METROMED MATERIAL MEDICO HOSPITALAR",15,PAR,1875,1350,125,90
83.157.032/0001-22,10377311,"Reanimador manual infantil",25,"METROMED MATERIAL MEDICO HOSPITALAR",6,UND,1155,1155,192.5,192.5
83.157.032/0001-22,39954,"BOTA ORTOPÉDICA INVERTIDA, ATÉ O NÚMERO 45",26,"METROMED MATERIAL MEDICO HOSPITALAR",5,UN,895,895,179,179
83.157.032/0001-22,39955,"BOTA ORTOPÉDICA NORMAL, ATÉ O NÚMERO 45",27,"METROMED MATERIAL MEDICO HOSPITALAR",5,UN,895,651.15,179,130.23
83.157.032/0001-22,39956,"COLETE DE JEWETT",28,"METROMED MATERIAL MEDICO HOSPITALAR",5,UN,1850,1595,370,319
83.157.032/0001-22,7817,"COLETE PUTTI BAIXO",31,"METROMED MATERIAL MEDICO HOSPITALAR",5,UN,695,695,139,139
83.157.032/0001-22,39960,"ÓRTESE MOBILIZADORA TIPO SARMIENTO PARA ÚMERO",34,"METROMED MATERIAL MEDICO HOSPITALAR",5,PAR,993.75,840,198.75,168
