cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
79.382.412/0001-93,INDIVIDUAL," ","itensProposta_df6cbdb4-ce1f-4054-bc4f-a9367d7f9217.csv","CONSTRUTORA NUNES LTDA",,," "
02.698.965/0001-25,INDIVIDUAL," ","itensProposta_b1955f33-26da-43fe-98fb-5af39f2cb10d.csv","FECEL ENEGENHARIA E CONSTRUÇÕES LTDA",,," "
02.898.148/0001-10,INDIVIDUAL," ","itensProposta_960dbba9-d05a-4397-bd3a-e41b7d2eb237.csv","TEC-ENGE CONSTRUCOES EIRELI",,," "
10.599.044/0001-33,INDIVIDUAL," ","itensProposta_cf8a67a0-ac79-4497-a9a9-673ced0335e9.csv","CONSONI CONSTRUÇÕES LTDA",,," "
17.311.965/0001-06,INDIVIDUAL," ","itensProposta_c36f3448-1470-4a49-86bf-09584df45c74.csv","CASA DO CONSTRUTOR & CONSTRUCOES EIRELI",,," "
17.896.535/0001-95,INDIVIDUAL," ","itensProposta_a414e094-7fc4-4762-8d46-6f3d993d2971.csv","CONSTRUCITY CONSTRUCOES E REFORMAS EIRELI",,," "
19.858.793/0001-02,INDIVIDUAL," ","itensProposta_13cca74b-e9cb-4169-bcc2-43f5431bf30d.csv","RTM RINCAO TERRAPLANAGEM E MAO DE OBRA EIRELI",,," "
28.209.532/0001-52,INDIVIDUAL," ","itensProposta_ca048dd1-cd63-4277-868f-9d66283dffcb.csv","BRE CONSTRUCOES EIRELI",,," "
10.607.931/0001-06,INDIVIDUAL," ","itensProposta_24099175-158c-41bf-b482-23521a970dae.csv","KAMILLA CONSTRUCOES E PROJETOS LTDA",,," "
21.491.761/0001-63,INDIVIDUAL," ","itensProposta_1884f0db-4022-43c2-a06f-aaf0859eaf83.csv","MCF CONSTRUCOES EIRELI",,," "
29.645.373/0001-00,INDIVIDUAL," ","itensProposta_6010a47c-3539-4f6c-8658-62e116a52f14.csv","CONSTRUTORA JHR - EIRELI",,," "
18.914.483/0001-03,INDIVIDUAL," ","itensProposta_46beed80-aeca-45cb-b542-0ddb3db0ffeb.csv","MTX CONSTRUÇÕES LTDA",,," "
08.934.751/0001-97,INDIVIDUAL," ","itensProposta_0013e315-a256-41dd-a61c-95d1cc5855ae.csv","PREMOLDER CONSTRUÇÕES LTDA","SILVÉRIO FIGUEREDO GUEIRAL","SILVÉRIO FIGUEREDO GUEIRAL"," "
00.198.159/0001-62,INDIVIDUAL," ","itensProposta_c8057485-8526-4ef9-b26f-991e46a9c97c.csv","NEGRO MATERIAIS ELETRICOS E ENGENHARIA LTDA",,," "
13.565.760/0001-98,INDIVIDUAL," ","itensProposta_67a2fdf1-a144-4035-bdc7-13cd57016657.csv","CONSTRUTORA SILVEIRA MARTINS EIRELI",,," "
10.634.960/0001-67,INDIVIDUAL," ","itensProposta_b821357f-7194-42cf-9292-d22729b77e37.csv","NG3 CONSTRUTORA E PUBLICIDADE LTDA","NELSON GUIDI","NELSON GUIDI"," "
08.894.507/0001-48,INDIVIDUAL," ","itensProposta_8f07d661-7fe8-453d-87b5-94c4ab4858eb.csv","GLOBAL NGR TECNOLOGIA CONSTRUTORA E INCORPORADORA",,," "
