cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
09.194.351/0001-55,INDIVIDUAL," ","itensProposta_5beaca57-cb86-4dd7-be26-755160988e98.csv","OEDING ASSESSORIA CONTABIL LTDA EPP.","JORGE OEDING","JORGE OEDING"," "
07.310.182/0001-46,INDIVIDUAL," ","itensProposta_04a07455-7352-4fe9-a452-ccd0f7e8d452.csv","PUBLICON ASSESSORIA E SERVICOS CONTABEIS SS LTDA","EZIO CAMILO ROCHA","EZIO CAMILO ROCHA"," "
05.905.338/0001-06,INDIVIDUAL," ","itensProposta_8eeaffa2-630f-49c8-8e65-9316b5ff6489.csv","FABULARE ASSESSORIA EM CONTABILIDADE PUBLICA EIREL","JACIMAR ALEXANDRE TORRES","JACIMAR ALEXANDRE TORRES"," "
