ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2015,01.980.629/0001-08,2015-04-22,2015-12-31,2015-04-22,"ANCS DISTRIBUIDORA E ATACADO LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",83,"A presente licitação tem por objetivo a aquisição de equipamentos médico-hospitalares, instrumentais odontológicos, mobiliário, Eletrodomésticos, eletroeletrônicos, climatização, material de consumo e Placas de identificação, para atendimento a Unidade Básica de Saúde - Porte II do Bairro Santa Luzia, pertencente ao Sistema de Saúde do município de Criciúma/SC."," ",9209.72
2015,03.925.659/0001-47,2015-04-22,2015-12-31,2015-04-22,"JVETEC INFORMATICA EIRELI","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",84,"A presente licitação tem por objetivo a aquisição de equipamentos médico-hospitalares, instrumentais odontológicos, mobiliário, Eletrodomésticos, eletroeletrônicos, climatização, material de consumo e Placas de identificação, para atendimento a Unidade Básica de Saúde - Porte II do Bairro Santa Luzia, pertencente ao Sistema de Saúde do município de Criciúma/SC."," ",139.68
2015,18.258.209/0001-15,2015-04-22,2015-12-31,2015-04-22,"CIRURGICAS CERON EQUIPAMENTOS HOSPITALARES E VETER","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",85,"A presente licitação tem por objetivo a aquisição de equipamentos médico-hospitalares, instrumentais odontológicos, mobiliário, Eletrodomésticos, eletroeletrônicos, climatização, material de consumo e Placas de identificação, para atendimento a Unidade Básica de Saúde - Porte II do Bairro Santa Luzia, pertencente ao Sistema de Saúde do município de Criciúma/SC."," ",3608.04
2015,07.698.920/0001-74,2015-04-22,2015-12-31,2015-04-22,"DISMACENTER INDUSTRIA E COMERCIO DE MOVEIS EIRELI","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",86,"A presente licitação tem por objetivo a aquisição de equipamentos médico-hospitalares, instrumentais odontológicos, mobiliário, Eletrodomésticos, eletroeletrônicos, climatização, material de consumo e Placas de identificação, para atendimento a Unidade Básica de Saúde - Porte II do Bairro Santa Luzia, pertencente ao Sistema de Saúde do município de Criciúma/SC."," ",396
2015,10.790.021/0001-01,2015-04-22,2015-12-31,2015-04-22,"GISIANE MATILDE VIEIRA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",87,"A presente licitação tem por objetivo a aquisição de equipamentos médico-hospitalares, instrumentais odontológicos, mobiliário, Eletrodomésticos, eletroeletrônicos, climatização, material de consumo e Placas de identificação, para atendimento a Unidade Básica de Saúde - Porte II do Bairro Santa Luzia, pertencente ao Sistema de Saúde do município de Criciúma/SC."," ",885
2015,10.790.021/0001-01,2015-04-22,2015-12-31,2015-04-22,"GISIANE MATILDE VIEIRA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",87,"A presente licitação tem por objetivo a aquisição de equipamentos médico-hospitalares, instrumentais odontológicos, mobiliário, Eletrodomésticos, eletroeletrônicos, climatização, material de consumo e Placas de identificação, para atendimento a Unidade Básica de Saúde - Porte II do Bairro Santa Luzia, pertencente ao Sistema de Saúde do município de Criciúma/SC."," ",885
2015,19.325.837/0001-39,2015-04-22,2015-12-31,2015-04-22,"HERCILIO DE MATTIA MOVEIS LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",88,"A presente licitação tem por objetivo a aquisição de equipamentos médico-hospitalares, instrumentais odontológicos, mobiliário, Eletrodomésticos, eletroeletrônicos, climatização, material de consumo e Placas de identificação, para atendimento a Unidade Básica de Saúde - Porte II do Bairro Santa Luzia, pertencente ao Sistema de Saúde do município de Criciúma/SC."," ",3418
2015,01.004.788/0001-77,2015-04-22,2015-12-31,2015-04-22,"INNO INFORMATICA LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",89,"A presente licitação tem por objetivo a aquisição de equipamentos médico-hospitalares, instrumentais odontológicos, mobiliário, Eletrodomésticos, eletroeletrônicos, climatização, material de consumo e Placas de identificação, para atendimento a Unidade Básica de Saúde - Porte II do Bairro Santa Luzia, pertencente ao Sistema de Saúde do município de Criciúma/SC."," ",4200
2015,05.948.061/0001-07,2015-04-22,2015-12-31,2015-04-22,"ISAMED - MATERIAIS MEDICOS HOPITALARES LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",90,"A presente licitação tem por objetivo a aquisição de equipamentos médico-hospitalares, instrumentais odontológicos, mobiliário, Eletrodomésticos, eletroeletrônicos, climatização, material de consumo e Placas de identificação, para atendimento a Unidade Básica de Saúde - Porte II do Bairro Santa Luzia, pertencente ao Sistema de Saúde do município de Criciúma/SC."," ",14311.26
2015,01.898.250/0001-53,2015-04-22,2015-12-31,2015-04-22,"JET-MED MATERIAL MEDICO HOSPITALAR E FISIOTERAPEUTICO LTDA","FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",91,"A presente licitação tem por objetivo a aquisição de equipamentos médico-hospitalares, instrumentais odontológicos, mobiliário, Eletrodomésticos, eletroeletrônicos, climatização, material de consumo e Placas de identificação, para atendimento a Unidade Básica de Saúde - Porte II do Bairro Santa Luzia, pertencente ao Sistema de Saúde do município de Criciúma/SC."," ",1062
