cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
05.850.947/0001-05,1012993,"AÇUCAR REFINADO;",1,"MARCELO GOMES & CIA LTDA",1800,PCT,18450,16125.01,10.25,8.95834
05.850.947/0001-05,1012995,ARROZ;,2,"MARCELO GOMES & CIA LTDA",3600,PCT,35820,33314.4,9.95,9.254
05.850.947/0001-05,10367597,"BISCOITO DOCE.",3,"MARCELO GOMES & CIA LTDA",3600,UND,10728,7513.56,2.98,2.0871
05.850.947/0001-05,1012997,"BOLACHA ÁGUA E SAL.",4,"MARCELO GOMES & CIA LTDA",3600,PCT,11340,7513.56,3.15,2.0871
05.850.947/0001-05,10367594,CAFÉ;,5,"MARCELO GOMES & CIA LTDA",3600,UND,25020,20484.72,6.95,5.6902
05.850.947/0001-05,40300748,"Doce de Leite",6,"MARCELO GOMES & CIA LTDA",1800,POT,5382,3384.54,2.99,1.8803
05.850.947/0001-05,10107153,"EXTRATO DE TOMATE",7,"MARCELO GOMES & CIA LTDA",3600,KG,6660,5635.08,1.85,1.5653
05.850.947/0001-05,10111896,"Farinha de mandioca",8,"MARCELO GOMES & CIA LTDA",1800,KG,5310,2693.52,2.95,1.4964
05.850.947/0001-05,10101769,"FARINHA DE MILHO",9,"MARCELO GOMES & CIA LTDA",1800,KG,3330,2480.76,1.85,1.3782
05.850.947/0001-05,40300419,"FARINHA DE TRIGO",10,"MARCELO GOMES & CIA LTDA",5400,KG,11124,9835.02,2.06,1.8213
05.850.947/0001-05,10104531,"FEIJAO PRETO",11,"MARCELO GOMES & CIA LTDA",5400,KG,21492,18819,3.98,3.485
05.850.947/0001-05,40500035,LEITE,12,"MARCELO GOMES & CIA LTDA",10800,LT,24624,24241.68,2.28,2.2446
05.850.947/0001-05,1012998,"MACARRÃO .",13,"MARCELO GOMES & CIA LTDA",7200,PCT,13320,9923.04,1.85,1.3782
05.850.947/0001-05,1012999,MARGARINA;,14,"MARCELO GOMES & CIA LTDA",1800,PT,5850,5404.68,3.25,3.0026
05.850.947/0001-05,1012962,"ÓLEO DE SOJA;",15,"MARCELO GOMES & CIA LTDA",5400,UNI,16686,16373.34,3.09,3.0321
05.850.947/0001-05,1013000,"OVOS  DE GALINHA",16,"MARCELO GOMES & CIA LTDA",1800,DZ,7164,7034.94,3.98,3.9083
05.850.947/0001-05,4030040,"sal refinado iodado",17,"MARCELO GOMES & CIA LTDA",1800,KG,1980,1736.64,1.1,0.9648
05.850.947/0001-05,4010004,SARDINHA,18,"MARCELO GOMES & CIA LTDA",9000,LAT,23850,17986.5,2.65,1.9985
