cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
79.937.199/0001-39,10363398,"DRENO DE CONCRETO D= 300mm",2,"ARTEVILA-ART.DE CIMENTO VILA NOVA IND. E COM.",3000,M,55500,51000,18.5,17
78.885.548/0001-53,10366512,"Dreno de Concreto D= 400mm Perfurado",4,"KF ARTEFATOS DE CIMENTO E CONSTRUCOES LTDA",1500,M,49500,49350,33,32.9
78.885.548/0001-53,10366513,"Dreno de Concreto D= 800mm PA1",7,"KF ARTEFATOS DE CIMENTO E CONSTRUCOES LTDA",800,M,108000,87920,135,109.9
78.885.548/0001-53,10366514,"Dreno de Concreto D= 1000mm PA1",8,"KF ARTEFATOS DE CIMENTO E CONSTRUCOES LTDA",1000,M,170000,148000,170,148
78.885.548/0001-53,10366515,"Dreno de Concreto D= 1200mm PA2",9,"KF ARTEFATOS DE CIMENTO E CONSTRUCOES LTDA",429,M,107250,111540,250,260
78.885.548/0001-53,10366516,"Dreno de Concreto D= 200mm Poroso",10,"KF ARTEFATOS DE CIMENTO E CONSTRUCOES LTDA",500,M,12000,15000,24,30
04.777.573/0001-87,10363396,"DRENO DE CONCRETO D= 200mm",1,"LS LAJES SILVA LTDA ME",1500,M,22500,16500,15,11
04.777.573/0001-87,10363399,"DRENO DE CONCRETO D= 400mm",3,"LS LAJES SILVA LTDA ME",3000,M,78000,61500,26,20.5
04.777.573/0001-87,10363401,"DRENO DE CONCRETO D= 500mm",5,"LS LAJES SILVA LTDA ME",1000,M,38000,31800,38,31.8
04.777.573/0001-87,10363402,"DRENO DE CONCRETO D= 600mm",6,"LS LAJES SILVA LTDA ME",1000,M,48000,39500,48,39.5
