cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
11.242.630/0001-99,INDIVIDUAL," ","itensProposta_0719beda-92a0-4ffe-863d-54b348ae81a6.csv","MD CONTROLE DE PRAGAS LTDA","NERI ALVEZ DOS SANTOS","NERI ALVEZ DOS SANTOS"," "
07.123.641/0001-82,INDIVIDUAL," ","itensProposta_d407f47d-32d7-4ff1-b215-ee32e057d9b8.csv","N SERVIÇOS DE CONSERVAÇÃO PATRIMONIAL LTDA","FERNANDO DE MEDEIROS","FERNANDO DE MEDEIROS"," "
08.948.715/0001-82,INDIVIDUAL," ","itensProposta_d26a3f56-9a3a-4224-860e-33b650486392.csv","M.M. CONTROLE DE PRAGAS LTDA","JOSE DANIR MACHADO","JOSE DANIR MACHADO"," "
