cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
17.430.961/0001-39,10306196,"Carimbo em estojo auto entintado tam. 2,6 x 1,00",1,"BOUTIQUE DOS CARIMBOS IND.COM.VAREJ.E SERV.DE ART.",50,UND,963,473,19.26,9.46
17.430.961/0001-39,10306199,"Carimbo em estojo auto entintado tam. 3,8 x 1,4",2,"BOUTIQUE DOS CARIMBOS IND.COM.VAREJ.E SERV.DE ART.",50,UND,963,473,19.26,9.46
17.430.961/0001-39,10306200,"Carimbo em estojo auto entintado tam. 4,7 x 1,8",3,"BOUTIQUE DOS CARIMBOS IND.COM.VAREJ.E SERV.DE ART.",760,UND,17890.4,8755.2,23.54,11.52
17.430.961/0001-39,10306201,"Carimbo em estojo auto entintado tam. 5,9 x 2,3",4,"BOUTIQUE DOS CARIMBOS IND.COM.VAREJ.E SERV.DE ART.",65,UND,1738.75,851.5,26.75,13.1
17.430.961/0001-39,10306202,"Carimbo em estojo auto entintado tam. 6,0 x 4,0",5,"BOUTIQUE DOS CARIMBOS IND.COM.VAREJ.E SERV.DE ART.",50,UND,2140,1046.5,42.8,20.93
17.430.961/0001-39,10306203,"Carimbo em estojo auto entintado tam. 7,5 x 3,8",6,"BOUTIQUE DOS CARIMBOS IND.COM.VAREJ.E SERV.DE ART.",50,UND,2140,1046.5,42.8,20.93
17.430.961/0001-39,10366868,"Carimbo em estojo auto entintado datador tam. 4,3 x 4,3.",7,"BOUTIQUE DOS CARIMBOS IND.COM.VAREJ.E SERV.DE ART.",45,UND,2407.5,1170,53.5,26
17.430.961/0001-39,10366869,"Carimbo em estojo auto entintado numerador com 06 dígitos se",8,"BOUTIQUE DOS CARIMBOS IND.COM.VAREJ.E SERV.DE ART.",2,UND,684.8,334.92,342.4,167.46
17.430.961/0001-39,10363785,"Borracha  para estojo 2,6 a 4,7",9,"BOUTIQUE DOS CARIMBOS IND.COM.VAREJ.E SERV.DE ART.",150,UND,1509,739.5,10.06,4.93
17.430.961/0001-39,10363786,"Borracha para estojo 5,9 a 7,5",10,"BOUTIQUE DOS CARIMBOS IND.COM.VAREJ.E SERV.DE ART.",50,UND,642,308,12.84,6.16
