ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2015,02.872.217/0001-17,2015-06-30," ",2015-06-30,"PARMA COMERCIAL LTDA","PREFEITURA MUNICIPAL DE CRICIÚMA",157,"Contratação de empresa especializada, para fornecimento em caráter emergencial, de placas em compensado maderite cola branca, para uso na construção do patume que irá isolar todo o prédio do Paço Municipal em razão dos incêndios ocorridos no prédio da prefeitura municipal de Criciúma nos dias 27/05 e 07/06/2015, com base nos Decretos de Situação de Emergência n°859/15 e 910/15, para impedir o acesso de pessoas não autorizadas, a fim de evitar possíveis incidentes."," ",23516
