ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2015,00.587.608/0001-64,2015-12-29," ",2015-12-29,"ALBUQUERQUE TELECOMUNICACOES LTDA.","PREFEITURA MUNICIPAL DE CRICIÚMA",253,"Fornecimento de mão de obra para manutenção preventiva, corretiva e assistência técnica, inclusive emergencial de 24 horas, nas centrais de redes telefônicas da Ciretran de Criciúma/SC (média de 230 horas trabalhadas), para o período de janeiro a dezembro de 2016, em conformidade com o convênio PMC SSP Trânsito"," ",7689
