ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2015,17.430.961/0001-39,2015-05-19," ",2015-05-19,"BOUTIQUE DOS CARIMBOS IND.COM.VAREJ.E SERV.DE ART.","PREFEITURA MUNICIPAL DE CRICIÚMA",120,"O presente Edital tem por objetivo a contratação de empresa para confecção, de forma parcelada, de crachás, para uso dos funcionários públicos municipais de Criciúma/SC"," ",18250
