ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2015,07.358.001/0001-51,2015-06-03," ",2015-06-03,"S.MARTINS & MARTINS INFORMATICA LTDA - ME","PREFEITURA MUNICIPAL DE CRICIÚMA",133,"Contratação, em regime de emergência, de empresa especializada em montagem, instalação, configuração e implantação da infra estrutura de redes elétricas, de dados e telefonia, abrangendo o fornecimento de materiais e mão de obra, a fim de atender os setores que não foram atingidos pelo incêndio (sinistro), ocorrido na madrugada do dia 27/05/2015, bem como adaptações para departamentos deslocados para outros próprios municipais, com base no decreto de Situação de Emergência."," ",197860
