cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
77.891.653/0001-32,10368945,"ABRACADEIRA DE NYLON 4,8MMX380/ 400MM - BR/PT",1,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",2000,UND,520,480,0.26,0.24
77.891.653/0001-32,10368946,"ABRACADEIRA PRESSAO 16 X 19",2,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",25,UND,22.5,20,0.9,0.8
77.891.653/0001-32,10368947,"ACRILICO FOSCO EXTRAVINIL 18LTS",3,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",10,BLD,2925.3,1260,292.53,126
77.891.653/0001-32,10363873,"ADESIVO PARA TUBOS PVC RIGIDO 175G C/ PINCEL",4,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",8,UND,72,56,9,7
77.891.653/0001-32,10368948,"AGARRAS AROMATIZADO 5LT",5,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",7,LAT,276.5,245,39.5,35
77.891.653/0001-32,10368949,"ANEL DE VEDACAO CERA PARA VASO C/ GUIA",6,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",12,UND,86.52,60,7.21,5
77.891.653/0001-32,10368950,"ARGAMASSA AC - 1 20KG",7,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",35,KG,227.5,206.5,6.5,5.9
77.891.653/0001-32,10368951,"ARGAMASSA AC - 2 20KG",8,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",75,KG,1162.5,900,15.5,12
77.891.653/0001-32,10367484,"Assento Sanitário Almofadado Convencional",9,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",30,UND,1560,750,52,25
77.891.653/0001-32,10368952,"BLOCO DE ESPUMA MULTIUSO",10,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",50,UND,187.5,150,3.75,3
77.891.653/0001-32,10367488,"Bocal P/ Lâmpada Fixo Plafon PVC Simples",11,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",50,UND,150,125,3,2.5
77.891.653/0001-32,10368953,"BORRACHA SILICONE 280G - BRANCO",12,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",50,UND,979,600,19.58,12
77.891.653/0001-32,10368954,"BORRACHA SILICONE 280G - PROF TRANSPARENTE",13,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",50,UND,625,400,12.5,8
77.891.653/0001-32,10368955,"BROCA DE VICEO 6MM",14,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",15,UND,97.5,75,6.5,5
77.891.653/0001-32,10368956,"BROCA DE VICEO 8MM",15,"ALCINO PAVEI MATERIAIS DE CONSTRUCAO LTDA ME",15,UND,120,90,8,6
