cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
83.669.614/0001-98,INDIVIDUAL," ","itensProposta_c20938e3-993c-43ac-a366-acf3401c3d41.csv","TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",,," "
81.369.233/0001-68,INDIVIDUAL," ","itensProposta_a40d4fb5-2f8e-47d5-8a65-e6813c245719.csv","DZ - COMERCIO DE TINTAS LTDA",,," "
95.770.228/0006-81,INDIVIDUAL," ","itensProposta_7e861cde-2c34-4470-9e99-fa4560184656.csv","COMERCIAL CARLESSI LTDA",,," "
