ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2016,95.865.788/0001-05,2016-01-21," ",2016-01-21,"SIDEK TERRAPLANAGEM E CONSTRUCAO LTDA","PREFEITURA MUNICIPAL DE CRICIÚMA",10,"Execução de drenagem pluvial, sem o fornecimento dos tubos de concreto, nas ruas Cecília Novakoski Espíndola - bairro Vila Rica; Engº Jorge Becker - bairro Nossa Senhora da Salete;  Oswaldo Hülse - bairro Pio Corrêa e na rodovia SC445 - bairro Próspera, no Município de Criciúma."," ",64170
