ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2015,05.748.155/0001-24,2015-04-16,2015-12-31,2015-04-16,"DELTA EDITORA E SERVIÇOS GRAFICOS LTDA.","FUNDAÇÃO CULTURAL DE CRICIÚMA",8,"A presente licitação tem por objetivo a contratação de empresa para fornecimento, de forma parcelada, para impressão de material gráfico, utilizados nos eventos promovidos ou apoiados pela Fundação Cultural de Criciúma/SC"," ",74112
