cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
09.119.391/0001-32,0,,18,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",10,,226.8,94.5,22.68,9.45
09.119.391/0001-32,0,,19,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",200,,1350,930,6.75,4.65
09.119.391/0001-32,0,,20,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",450,,1345.5,1080,2.99,2.4
09.119.391/0001-32,0,,21,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",100,,380,199,3.8,1.99
09.119.391/0001-32,0,,22,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",100,,214,213,2.14,2.13
09.119.391/0001-32,0,,23,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",100,,1255,925,12.55,9.25
09.119.391/0001-32,0,,24,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",50,,799,749.5,15.98,14.99
09.119.391/0001-32,0,,25,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",30,,192,127.5,6.4,4.25
09.119.391/0001-32,0,,26,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",350,,1302,1011.5,3.72,2.89
09.119.391/0001-32,0,,27,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",20,,214,213.8,10.7,10.69
09.119.391/0001-32,0,,28,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",50,,1120,412.5,22.4,8.25
09.119.391/0001-32,0,,29,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",30,,750,465,25,15.5
09.119.391/0001-32,0,,30,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",450,,855,562.5,1.9,1.25
09.119.391/0001-32,0,,31,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",200,,720,718,3.6,3.59
09.119.391/0001-32,0,,32,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",50,,159,112.5,3.18,2.25
09.119.391/0001-32,0,,33,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",30,,211.5,127.5,7.05,4.25
09.119.391/0001-32,0,,34,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",10,,322.4,129.6,32.24,12.96
09.119.391/0001-32,0,,35,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",100,,295,250,2.95,2.5
09.119.391/0001-32,0,,36,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",10,,34.5,34.4,3.45,3.44
09.119.391/0001-32,0,,37,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",100,,1360,789,13.6,7.89
09.119.391/0001-32,0,,38,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",50,,895,795,17.9,15.9
09.119.391/0001-32,0,,39,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",50,,584.5,499,11.69,9.98
09.119.391/0001-32,0,,40,"BARFE DISTRIBUIDORA DE ALIMENTOS LTDA ME",100,,149,98,1.49,0.98
13.495.463/0001-13,0,,41,"TELHA COMÉRCIO DE CONFECÇÕES LTDA ME",24,,1566,871.2,65.25,36.3
13.495.463/0001-13,0,,42,"TELHA COMÉRCIO DE CONFECÇÕES LTDA ME",24,,3090.96,2484,128.79,103.5
13.495.463/0001-13,0,,43,"TELHA COMÉRCIO DE CONFECÇÕES LTDA ME",24,,3911.76,1368,162.99,57
13.495.463/0001-13,0,,44,"TELHA COMÉRCIO DE CONFECÇÕES LTDA ME",48,,600,280.8,12.5,5.85
13.495.463/0001-13,0,,45,"TELHA COMÉRCIO DE CONFECÇÕES LTDA ME",48,,2196,1144.8,45.75,23.85
13.495.463/0001-13,0,,46,"TELHA COMÉRCIO DE CONFECÇÕES LTDA ME",50,,499.5,200,9.99,4
13.495.463/0001-13,0,,47,"TELHA COMÉRCIO DE CONFECÇÕES LTDA ME",20,,649.6,600,32.48,30
13.495.463/0001-13,0,,48,"TELHA COMÉRCIO DE CONFECÇÕES LTDA ME",2,,338,320,169,160
13.495.463/0001-13,0,,49,"TELHA COMÉRCIO DE CONFECÇÕES LTDA ME",24,,405.12,360,16.88,15
06.541.303/0001-06,0,,1,"M.D.A. ARMARINHOS LTDA ME",12,,670.8,360,55.9,30
06.541.303/0001-06,0,,2,"M.D.A. ARMARINHOS LTDA ME",12,,670.8,360,55.9,30
06.541.303/0001-06,0,,3,"M.D.A. ARMARINHOS LTDA ME",20,,1798,1400,89.9,70
06.541.303/0001-06,0,,4,"M.D.A. ARMARINHOS LTDA ME",12,,238.8,204,19.9,17
06.541.303/0001-06,0,,5,"M.D.A. ARMARINHOS LTDA ME",40,,716,600,17.9,15
06.541.303/0001-06,0,,6,"M.D.A. ARMARINHOS LTDA ME",12,,214.8,180,17.9,15
06.541.303/0001-06,0,,7,"M.D.A. ARMARINHOS LTDA ME",40,,716,480,17.9,12
06.541.303/0001-06,0,,8,"M.D.A. ARMARINHOS LTDA ME",16,,463.84,320,28.99,20
06.541.303/0001-06,0,,9,"M.D.A. ARMARINHOS LTDA ME",40,,719.6,560,17.99,14
06.541.303/0001-06,0,,10,"M.D.A. ARMARINHOS LTDA ME",24,,262.32,120,10.93,5
06.541.303/0001-06,0,,11,"M.D.A. ARMARINHOS LTDA ME",24,,298.8,120,12.45,5
06.541.303/0001-06,0,,12,"M.D.A. ARMARINHOS LTDA ME",16,,302.4,272,18.9,17
06.541.303/0001-06,0,,13,"M.D.A. ARMARINHOS LTDA ME",16,,286.4,240,17.9,15
06.541.303/0001-06,0,,14,"M.D.A. ARMARINHOS LTDA ME",21,,230.79,210,10.99,10
06.541.303/0001-06,0,,15,"M.D.A. ARMARINHOS LTDA ME",22,,880,770,40,35
06.541.303/0001-06,0,,16,"M.D.A. ARMARINHOS LTDA ME",40,,479.6,320,11.99,8
06.541.303/0001-06,0,,17,"M.D.A. ARMARINHOS LTDA ME",40,,359.6,240,8.99,6
