cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
16.670.085/0001-55,INDIVIDUAL," ","itensProposta_6c5cfac4-6566-404d-921c-a80cafbb0509.csv","LOCALIZA RENT A CAR","ELIZIANE MAFALDA AMBROSIO","ELIZIANE MAFALDA AMBROSIO"," "
05.332.552/0001-10,INDIVIDUAL," ","itensProposta_5b98b427-23c8-41cb-8bcc-5c36c6c81ec0.csv","MAR AUTO RENT A CAR LTDA - ME","ROGÉRIO CONDE DA SILVA","ROGÉRIO CONDE DA SILVA"," "
18.356.480/0001-93,INDIVIDUAL," ","itensProposta_6170e1e4-c5cf-407c-b067-f8ad1e6b7bb5.csv","LIGUE CAR LOCADORA DE VEICULOS LTDA - ME","RAFAEL AVILA SILVA","RAFAEL AVILA SILVA"," "
