cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
52.898.194/0001-98,10367107,"NOBREAK 15 KWA",1,"CM COMANDOS LINEARES LTDA",1,UND,34000,32995,34000,32995
52.898.194/0001-98,10367108,"ESTABILIZADOR 50 KWA",2,"CM COMANDOS LINEARES LTDA",2,UND,69800,67200,34900,33600
