cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
02.558.157/0001-62,10300222,"Assinatura mensal",1,"TELEFONICA BRASIL S.A.",60,UND,600,600,10,10
02.558.157/0001-62,180400029,"Chamadas VC1 (intra-rede)",2,"TELEFONICA BRASIL S.A.",12000,MIN,3600,3480,0.3,0.29
02.558.157/0001-62,180400030,"Chamadas VC1 (operadora diferente)",3,"TELEFONICA BRASIL S.A.",12000,MIN,3600,3480,0.3,0.29
02.558.157/0001-62,180400031,"Chamadas VC1 (telefone fixo)",4,"TELEFONICA BRASIL S.A.",12000,MIN,3600,3480,0.3,0.29
02.558.157/0001-62,180400032,"Chamadas VC2 (intra-rede)",5,"TELEFONICA BRASIL S.A.",6000,MIN,1740,1740,0.29,0.29
02.558.157/0001-62,180400033,"Chamadas VC2 (operadora diferente)",6,"TELEFONICA BRASIL S.A.",6000,MIN,5220,5220,0.87,0.87
02.558.157/0001-62,180400034,"Chamadas VC2 (telefone fixo)",7,"TELEFONICA BRASIL S.A.",6000,MIN,7860,7860,1.31,1.31
02.558.157/0001-62,180400035,"Chamadas VC3 (intra-rede)",8,"TELEFONICA BRASIL S.A.",1200,MIN,348,348,0.29,0.29
02.558.157/0001-62,180400036,"Chamadas VC3 (operadora diferente)",9,"TELEFONICA BRASIL S.A.",1200,MIN,1044,1044,0.87,0.87
02.558.157/0001-62,180400037,"Chamadas VC3 (telefone fixo)",10,"TELEFONICA BRASIL S.A.",1200,MIN,1716,1716,1.43,1.43
02.558.157/0001-62,180400039,"Tarifa-Zero Intragrupo",11,"TELEFONICA BRASIL S.A.",60,UND,600,600,10,10
02.558.157/0001-62,10300228,"Sistema de gerenciamento de bloqueio e liberação de chamadas",12,"TELEFONICA BRASIL S.A.",60,UND,299.4,299.4,4.99,4.99
02.558.157/0001-62,10362350,"Pacote SMS compartilhados",13,"TELEFONICA BRASIL S.A.",12,UND,838.8,890.4,69.9,74.2
