cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
83.650.994/0001-19,10111503,"ADAPTADOR 1 1/2",1,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",36,UND,1584,1008,44,28
83.650.994/0001-19,80200326,"Anel Borracha Vedação",2,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",89,UND,222.5,106.8,2.5,1.2
83.650.994/0001-19,80200329,"Anel Expansão",3,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",36,UND,468,288,13,8
83.650.994/0001-19,10366733,"Bloco Autônomo LED 2x55",4,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",72,UND,23040,23040,320,320
83.650.994/0001-19,10108949,CHUPETA,5,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",89,UND,222.5,106.8,2.5,1.2
83.650.994/0001-19,10366734,"Conjunto Apag",6,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",25,UND,175,45,7,1.8
83.650.994/0001-19,80200256,"Difusor para Extintor CO2",7,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",55,UND,660,330,12,6
83.650.994/0001-19,80200328,"Esquicho 1 1/2",8,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",18,UND,792,504,44,28
83.650.994/0001-19,80200251,"Extintor AP 10 L Novo",9,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",20,UND,2800,2360,140,118
83.650.994/0001-19,80200246,"Extintor CO2 04 Kg Novo",10,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",55,UND,23100,21175,420,385
83.650.994/0001-19,80200247,"Extintor CO2 06 Kg Novo",11,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",41,UND,18040,16605,440,405
83.650.994/0001-19,10366735,"Extintor PQS ABC 01 Kg Novo",12,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",153,UND,9180,9180,60,60
83.650.994/0001-19,10366736,"Extintor PQS ABC 02 Kg Novo",13,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",58,UND,6380,6380,110,110
83.650.994/0001-19,10366737,"Extintor PQS ABC 04 Kg Novo",14,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",21,UND,3360,3360,160,160
83.650.994/0001-19,10366738,"Extintor PQS ABC 06 Kg Novo",15,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",14,UND,2520,2520,180,180
83.650.994/0001-19,10366739,"Extintor PQS BC 04 Kg Novo",16,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",129,UND,14190,14190,110,110
83.650.994/0001-19,10366740,"Extintor PQS BC 06 Kg Novo",17,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",55,UND,6600,6325,120,115
83.650.994/0001-19,10366741,"Extintor PQS BC 08 Kg Novo",18,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",7,UND,980,875,140,125
83.650.994/0001-19,10366742,"Extintor PQS BC 12 Kg Novo",19,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",41,UND,6970,5535,170,135
83.650.994/0001-19,10366743,"Lacre Mangueira 11/2 15 mts",20,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",18,UND,3960,3780,220,210
83.650.994/0001-19,10361950,"Lampada de Emergencia 2x8",21,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",107,UND,4708,3745,44,35
83.650.994/0001-19,80200253,"Mangueira para Extintor CO2",22,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",18,UND,558,450,31,25
83.650.994/0001-19,80200257,"Mangueira para Extintor PQS",23,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",60,UND,720,480,12,8
83.650.994/0001-19,80200252,"Manômetro p/ Extintores Diversos",24,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",89,UND,890,623,10,7
83.650.994/0001-19,80200259,"Placa de Sinalização (PVC) ´PMC´",25,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",77,UND,231,154,3,2
83.650.994/0001-19,80200260,"Placa de Sinalização (PVC) ´Seta´",26,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",77,UND,231,154,3,2
83.650.994/0001-19,10361951,"Saidas de Emergencia",27,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",107,UND,8560,8560,80,80
83.650.994/0001-19,80200262,"Suporte de Chão para Extintor",28,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",20,UND,900,600,45,30
83.650.994/0001-19,80200261,"Suporte de Parede para Extintor",29,"CAMPOSDIAS COMERCIO DE EXTINTORES LTDA",55,UND,165,110,3,2
