cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
01.004.788/0001-77,32354,"MICROCOMPUTADOR LINUX",116,"INNO INFORMATICA LTDA",8,UN,12000,8480,1500,1060
01.004.788/0001-77,32355,"MICROCOMPUTADOR WINDOWS",117,"INNO INFORMATICA LTDA",2,UN,5700,4196,2850,2098
04.283.623/0001-70,32295,"Balcão em MDF acoplado às bancadas de inox.",2,"MOVEIS REQUINTE SOB MEDIDA LTDA",7,UN,17500,2100,2500,300
04.283.623/0001-70,32303,"Balcão atendimento.",14,"MOVEIS REQUINTE SOB MEDIDA LTDA",2,UN,12400,3600,6200,1800
01.898.250/0001-53,32307,"Cadeira de rodas adulto  manual",24,"JET-MED MATERIAL MEDICO HOSPITALAR E FISIOTERAPEUTICO LTDA",1,UN,1100,1062,1100,1062
01.980.629/0001-08,32302,"Armário tipo Vestiário .",13,"ANCS DISTRIBUIDORA E ATACADO LTDA",2,UN,1700,803.8,850,401.9
01.980.629/0001-08,32304,"Suporte para CPU com rodízios.",17,"ANCS DISTRIBUIDORA E ATACADO LTDA",5,UN,1250,124.95,250,24.99
01.980.629/0001-08,32305,"Balança antropométrica mecânica  adulto",21,"ANCS DISTRIBUIDORA E ATACADO LTDA",1,UN,1400,573,1400,573
01.980.629/0001-08,27278,"Balança eletrônica infantil",22,"ANCS DISTRIBUIDORA E ATACADO LTDA",1,UN,1100,587,1100,587
01.980.629/0001-08,32342,"Organizador (caixa plástica)",97,"ANCS DISTRIBUIDORA E ATACADO LTDA",10,UN,1850,300.5,185,30.05
01.980.629/0001-08,32343,"Fichário de mesa",98,"ANCS DISTRIBUIDORA E ATACADO LTDA",5,UN,450,234.95,90,46.99
01.980.629/0001-08,29016,"Lixeiras de plástico com tampa e pedal",99,"ANCS DISTRIBUIDORA E ATACADO LTDA",12,UN,960,245.28,80,20.44
01.980.629/0001-08,27394,"Contentor de lixo",100,"ANCS DISTRIBUIDORA E ATACADO LTDA",1,UN,569,433.31,569,433.31
01.980.629/0001-08,32344,"Carro funcional  para limpeza.",101,"ANCS DISTRIBUIDORA E ATACADO LTDA",1,CNJ,1400,1152.87,1400,1152.87
01.980.629/0001-08,32347,"Escada em alumínio reforçada, com 7 degraus, dobrável.",104,"ANCS DISTRIBUIDORA E ATACADO LTDA",1,UN,160,139.87,160,139.87
01.980.629/0001-08,32348,"Aparelho telefônico convencional de mesa com fio.",105,"ANCS DISTRIBUIDORA E ATACADO LTDA",4,UN,352,139.72,88,34.93
01.980.629/0001-08,24267,"APARELHO MICROONDAS",106,"ANCS DISTRIBUIDORA E ATACADO LTDA",1,UNI,399,348.99,399,348.99
01.980.629/0001-08,26485,"Fogão 4 bocas",107,"ANCS DISTRIBUIDORA E ATACADO LTDA",1,UN,899,316.74,899,316.74
01.980.629/0001-08,1013332,"APARELHO DVD",108,"ANCS DISTRIBUIDORA E ATACADO LTDA",1,UNI,199,146.99,199,146.99
01.980.629/0001-08,27339,"Refrigerador tipo doméstico 2 portas",110,"ANCS DISTRIBUIDORA E ATACADO LTDA",2,UN,3980,2979.8,1990,1489.9
01.980.629/0001-08,27335,"Bebedouro elétrico de coluna",113,"ANCS DISTRIBUIDORA E ATACADO LTDA",2,UN,1398,908.08,699,454.04
01.980.629/0001-08,32356,"Placa de identificação interna para os ambientes da UBS",118,"ANCS DISTRIBUIDORA E ATACADO LTDA",28,UN,1120,1120,40,40
10.763.524/0001-98,28119,"Mesa Antropométrica com colchonete",25,"QUALYMEDIC - COMERCIO E ASSISTENCIA TECNICA LTDA",1,UN,850,576,850,576
10.763.524/0001-98,32308,"Aparelho para Inalação",26,"QUALYMEDIC - COMERCIO E ASSISTENCIA TECNICA LTDA",1,UN,1850,1369,1850,1369
10.763.524/0001-98,32223,"Lixeira cilíndrica",29,"QUALYMEDIC - COMERCIO E ASSISTENCIA TECNICA LTDA",37,UNI,3663,1923.63,99,51.99
10.763.524/0001-98,32311,"Autoclave elétrica",32,"QUALYMEDIC - COMERCIO E ASSISTENCIA TECNICA LTDA",1,UN,9980,4798,9980,4798
