cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
03.033.589/0001-12,INDIVIDUAL," ","itensProposta_a41b9130-f344-4da2-ba75-a81b040c50da.csv","OLIMED MATERIAL HOSPITALAR",,," "
82.556.283/0001-17,INDIVIDUAL," ","itensProposta_0641d2b8-1ff2-4db8-89ef-b1ccd2475d75.csv","CORCRIL COM. DE REFRIGERACAO CRICIUMA LTDA",,," "
01.004.788/0001-77,INDIVIDUAL," ","itensProposta_210eba57-07b5-4946-8a37-e7f03e601afe.csv","INNO INFORMATICA LTDA","LAUDENIR JEREMIAS","LAUDENIR JEREMIAS"," "
04.283.623/0001-70,INDIVIDUAL," ","itensProposta_6745a845-23fc-474a-90f5-fc0823a3a040.csv","MOVEIS REQUINTE SOB MEDIDA LTDA","FRANCISCO ANTONIO DA SILVA","FRANCISCO ANTONIO DA SILVA"," "
01.898.250/0001-53,INDIVIDUAL," ","itensProposta_26f885df-e71d-41a8-81ca-4f07ececa258.csv","JET-MED MATERIAL MEDICO HOSPITALAR E FISIOTERAPEUTICO LTDA","EDSON BAGIO","EDSON BAGIO"," "
04.563.256/0001-68,INDIVIDUAL," ","itensProposta_49551bc4-0ae4-46f9-9a36-7f4603fa4d14.csv","SUPRIMOVEIS MOBILIARIO CORPORATIVO LTDA",,," "
02.537.692/0001-37,INDIVIDUAL," ","itensProposta_077bd1e4-c44a-479b-9818-fc18a0c8a55e.csv","GOLD COMPUTADORES LTDA","SANDRO PIETSCH","SANDRO PIETSCH"," "
01.980.629/0001-08,INDIVIDUAL," ","itensProposta_f525f4d9-bb86-4702-95f5-a57bd82f15c0.csv","ANCS DISTRIBUIDORA E ATACADO LTDA","NEDSON NAZARIO CORREA","NEDSON NAZARIO CORREA"," "
10.763.524/0001-98,INDIVIDUAL," ","itensProposta_b059be05-7e8c-4291-8dc0-5a78c9f0eba8.csv","QUALYMEDIC - COMERCIO E ASSISTENCIA TECNICA LTDA","RENATO CARDOSO","RENATO CARDOSO"," "
07.865.917/0001-06,INDIVIDUAL," ","itensProposta_4a243fb4-a90d-413d-9ba2-e47d680f576f.csv","T M SCHLICKMANN & CIA LTDA ME",,," "
