cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
83.669.614/0001-98,10362083,"abraçadeira 3/4 material de chapa aço zincado",1,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",50,UND,38,19.5,0.76,0.39
83.669.614/0001-98,10302567,"abraçadeira mangueira 19 x 27 (3/4 x 1)",2,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",25,UND,26.75,13.5,1.07,0.54
83.669.614/0001-98,10367822,"abraçadeira pvc eletroduto 1.1/2",3,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",25,UND,52.75,43.75,2.11,1.75
83.669.614/0001-98,10367823,"abraçadeira pvc eletroduto 3/4",4,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",25,UND,22.25,17.25,0.89,0.69
83.669.614/0001-98,10367824,"acabamento registro c50  1/2 x 1",5,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",12,UND,209.88,107.88,17.49,8.99
83.669.614/0001-98,10367826,"adaptador curto soldavel 32 x 1",7,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",20,UND,28.8,17.8,1.44,0.89
83.669.614/0001-98,10367827,"adaptador curto soldavel 50 x 1.1/2",8,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",20,UND,69.8,43.4,3.49,2.17
83.669.614/0001-98,10367828,"adaptador curto soldavel 60 x 2",9,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",20,UND,175.6,125.8,8.78,6.29
83.669.614/0001-98,10362092,"adaptador flange soldável 25x3/4",11,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",20,UND,207,179,10.35,8.95
83.669.614/0001-98,101401456,"ADAPTADOR FLANGE SOLDAVEL 32X1",12,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",20,UND,299.4,219.8,14.97,10.99
83.669.614/0001-98,10362093,"adaptador flange soldável 50x1.1/2",13,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",20,UND,500.6,359.8,25.03,17.99
83.669.614/0001-98,10367829,"adesivo pvc 175gr c/ pincel",14,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",50,UND,605,449.5,12.1,8.99
83.669.614/0001-98,10362094,"Anel de vedação para Vaso Sanitário em Cera Padrão Universal",16,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",100,UND,1012,699,10.12,6.99
83.669.614/0001-98,10302585,"ar 11 s/ roldana",17,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",30,UND,346.5,284.7,11.55,9.49
83.669.614/0001-98,10302586,"ar 22 s/ roldana",18,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",30,UND,709.5,599.7,23.65,19.99
83.669.614/0001-98,10367951,"ar 33 s/ roldana.",19,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",30,UND,874.5,775.5,29.15,25.85
83.669.614/0001-98,10367830,"araldite normal Prof. 10min",20,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",30,UND,633.6,493.5,21.12,16.45
83.669.614/0001-98,10100270,"AREIA BARRENTA",29,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",120,M3,4694.4,3598.8,39.12,29.99
83.669.614/0001-98,10362104,"Areia Lavada Tipo Fina para aplicações na construção civil",31,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",700,M3,57330,32893,81.9,46.99
83.669.614/0001-98,10362105,"Areia Lavada Tipo Grossa para aplicação em contra-piso",32,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",900,M3,73710,49491,81.9,54.99
83.669.614/0001-98,10104757,"AREIA MASSA FINA",33,"TIMACO TIJOLOS MATERIAL DE CONSTRUCOES LTDA",130,M3,9534.2,6498.7,73.34,49.99
