cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
00.213.778/0001-89,10110835,"APARELHO TELEFONICO",1,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",32,UND,1472,1472,46,46
00.213.778/0001-89,10368593,"BUCHA NO. 6",2,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",500,UND,100,100,0.2,0.2
00.213.778/0001-89,10368594,"DISTRIBUIDOR GERAL TELEFONIA 80X80",3,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",1,UND,950,950,950,950
00.213.778/0001-89,10368595,"CABO LAN CAT 5F",4,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",2600,M,4732,4732,1.82,1.82
00.213.778/0001-89,10368596,"CAIXA SISTEMA 3X3",5,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",200,UND,950,950,4.75,4.75
00.213.778/0001-89,10368597,"CANALETA 20 X 10",6,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",50,M,275,275,5.5,5.5
00.213.778/0001-89,10368598,"CANALETE 50 X 20",7,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",50,M,800,800,16,16
00.213.778/0001-89,10368599,"CENTRAL TELEFÔNICA 4/08 (TRONCO/RAMAL)",8,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",1,UND,1699.8,1699.8,1699.8,1699.8
00.213.778/0001-89,10368600,"CENTRAL TELEFÔNICA E1 (30 CAN/08 TR ANAL/60 RAMAIS)",9,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",1,UND,18566,18566,18566,18566
00.213.778/0001-89,10368601,"ESPELHO 2 FUROS",10,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",50,UND,200,200,4,4
00.213.778/0001-89,10299715,"Fio elétrico flexível 2,5 mm",11,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",1600,M,2720,2720,1.7,1.7
00.213.778/0001-89,10368602,"FITA ISOLANTE.",12,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",12,M,81.6,81.6,6.8,6.8
00.213.778/0001-89,51101696,"interface celular",13,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",12,UND,9120,9120,760,760
00.213.778/0001-89,10368603,"RJ 45 FEMEA (KEYSTONE)",14,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",250,UND,3200,3200,12.8,12.8
00.213.778/0001-89,10368604,"PARAFUSO P/ BUCHA 6",15,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",680,UND,183.6,183.6,0.27,0.27
00.213.778/0001-89,10365953,"APARELHO TELEFONICO SEM FIO.",16,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",6,UND,828,828,138,138
00.213.778/0001-89,10368605,"RACK 7 US",17,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",2,UND,1100,1100,550,550
00.213.778/0001-89,80701116,"SWITCH 24 PORTAS",18,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",3,UND,2895,2895,965,965
00.213.778/0001-89,10368606,"FIO CC/02 PAR",19,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",200,M,240,240,1.2,1.2
00.213.778/0001-89,10368607,"TOMADA ELÉTRICA 2P +T",20,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",50,UND,600,600,12,12
00.213.778/0001-89,10368608,"FIO JAMPER",21,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",1000,M,800,800,0.8,0.8
00.213.778/0001-89,10368609,"APARELHO TELEFONICO DIGITAL",22,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",4,UND,3920,3920,980,980
00.213.778/0001-89,10368610,"PATCH CORD",23,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",120,UND,936,936,7.8,7.8
00.213.778/0001-89,10368611,"SUPORTE P BLOCO BARGOA",24,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",30,UND,105,105,3.5,3.5
00.213.778/0001-89,10368612,"BLOCO BARGOA",25,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",30,UND,420,420,14,14
00.213.778/0001-89,10368613,"REGUA 08 TOMADA PARA RACK",26,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",2,UND,116,116,58,58
00.213.778/0001-89,10368614,"HEAD SET COM TECLADO",27,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",3,UND,810,810,270,270
00.213.778/0001-89,10368615,"ARCO P/ HEAD SET",28,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",1,UND,180,180,180,180
00.213.778/0001-89,10100412,"MAO DE OBRA",29,"ARILDO COMERCIO DE PRODUTOS DE TELECOMUNICACAO LTDA",2013,SV,140910,140910,70,70
