ano,numero,dataEmissao,tipo,nomeCredor,valor
2023,6296,2023-10-03,Empenhar,"RAC SOLUCOES TECNOLOGICAS LTDA",230000
2023,6636,2023-10-24,Empenhar,"PORTO UNIAO COMERCIO E REPRESENTAÇÃO EIRELI",72554
2023,7585,2023-12-01,Empenhar,"PORTO UNIAO COMERCIO E REPRESENTAÇÃO EIRELI",47916.65
2024,454,2024-01-04,Empenhar,"PORTO UNIAO COMERCIO E REPRESENTAÇÃO EIRELI",74572.1
2024,1352,2024-02-16,Empenhar,"PORTO UNIAO COMERCIO E REPRESENTAÇÃO EIRELI",59441.2
2024,2077,2024-03-19,Empenhar,"PORTO UNIAO COMERCIO E REPRESENTAÇÃO EIRELI",69582.6
