cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
29.120.465/0001-68,340101860,"FIAT ARGO 1.0 FLEX 2021",2,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",17,UND,44402.98,44402.98,2611.94,17
29.120.465/0001-68,3401027068,"FIAT CRONOS DRIVE 2022",3,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UN,2611.94,2611.94,2611.94,16.5
29.120.465/0001-68,10383249,"FIAT DOBLO ESSENCE 7L E 1.8 8V Flex 2017 - 2020",4,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",3,UND,7835.82,7835.82,2611.94,16.5
29.120.465/0001-68,10383250,"FIAT DOBLO (09 - 10) HLX 1.8 8V Flex 2010",5,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,17.5
29.120.465/0001-68,10374455,"FIAT MOBI EASY 1.0 FLEX 4P 2018",7,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",39,UND,101865.66,101865.66,2611.94,17
29.120.465/0001-68,340101776,"FIAT PALIO WEEK.(13 - ) ATTRACTIVE 1.4mpi 8V Flex 2015 – 2020",11,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",12,UND,31343.28,31343.28,2611.94,17
29.120.465/0001-68,10377465,"FIAT STRADA HD WORKING CC E GASOLINA 2017",15,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,16.5
29.120.465/0001-68,3401022311,"GM ONIX PLUS 10TMT LT1 2022",19,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,16
29.120.465/0001-68,10377470,"GM SPIN 1.8L MT LTZ 8v Econo.Flex 2019",20,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",3,UND,7835.82,7835.82,2611.94,15.5
29.120.465/0001-68,3401022314,"HYUNDAI HB20 S10 TM PLATIN 2022",24,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",4,UND,10447.76,10447.76,2611.94,17
29.120.465/0001-68,10374459,"TOYOTA COROLLA XEI 2.0 FLEX 2018 - 2022",29,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",2,UND,5223.88,5223.88,2611.94,15.5
29.120.465/0001-68,3401022319,"VW KOMBI (06-11) STANDARD 1.4 Mi Total Flex 2009 – 2011",34,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",7,UND,18283.58,18283.58,2611.94,15.5
29.120.465/0001-68,10377490,"VW SAVEIRO ROBUST CAB. SIMPLES 1.6 8V FLEX 2018 - 2019",35,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",2,UND,5223.88,5223.88,2611.94,16
29.120.465/0001-68,10377485,"VW VIRTUS HL AD 4P 128CV 2019",36,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,16
29.120.465/0001-68,10377475,"IVECO MIC.ONIB. VAN DAILY 55C16 TCA 2018",47,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,16
29.120.465/0001-68,10377476,"IVECO CAMIN. FURGÃO DAILY 35s14 HDG FURGÃO 2018",48,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,15.5
29.120.465/0001-68,3401022315,"KIA BONGO K2500 LD 2009",49,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,16
29.120.465/0001-68,3401027072,"KIA BONGO UK2500 HD 2021 - 2022",50,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",2,UN,5223.88,5223.88,2611.94,15.5
29.120.465/0001-68,10385417,"M. BENZ 416 CDI SPRINTER FURGÃO 2021",51,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",2,UND,5223.88,5223.88,2611.94,17
29.120.465/0001-68,10382976,"M. BENZ 415 EUROLAF AMB 2018",52,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,16.5
29.120.465/0001-68,10382975,"M. BENZ 415 CDI SPRINTER FURGÃO 2018",57,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,16.5
29.120.465/0001-68,340101867,"PEUGEOT BOXER EUROLAF 2021",62,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",2,UND,5223.88,5223.88,2611.94,16
29.120.465/0001-68,10379431,"AGRALE/8500 TCA(Nacional) 2010",66,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",3,UND,7835.82,7835.82,2611.94,16
29.120.465/0001-68,10375311,"AGRALE/MASCA GRANMINI O(Nacional) 2010",67,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",3,UND,7835.82,7835.82,2611.94,16.5
29.120.465/0001-68,10375312,"FORD/CARGO 1317 E(Nacional) 2010",68,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",6,UND,15671.64,15671.64,2611.94,16.5
29.120.465/0001-68,10375313,"FORD/CARGO 1415(Nacional) 1990",69,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,17
29.120.465/0001-68,10375316,"FORD/CARGO 815 E(Nacional) 2010",74,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",2,UND,5223.88,5223.88,2611.94,17
29.120.465/0001-68,10382983,"HYUNDAI HD80 - 2019",76,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",2,UND,5223.88,5223.88,2611.94,15.5
29.120.465/0001-68,10375318,"IVECO/CITYCLASS 70C17 (Nacional) 2014",78,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,17
29.120.465/0001-68,3401022322,"IVECO TECTOR 17-280 (NACIONAL) 2020",81,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,16.5
29.120.465/0001-68,10375321,"M.BENZ/710 (Nacional) 2001",82,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,16
29.120.465/0001-68,10375322,"M.BENZ/L 1113(Nacional) 1978",83,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,18.5
29.120.465/0001-68,10375335,"VW/8.120 EURO3(Nacional) 2008",94,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,18.5
29.120.465/0001-68,10375336,"VW/8.150(Nacional) 2004",95,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",1,UND,2611.94,2611.94,2611.94,17
29.120.465/0001-68,10375337,"VW/8.150E DELIVERY(Nacional) 2008",96,"BORGES COMERCIO VAREJISTA DE PECAS E RETIFICA DE MOTORES LTDA",3,UND,7835.82,7835.82,2611.94,16.5
85.386.829/0001-27,10377459,"EFFA CAMINHONETE C. FECHADA V21 2017",1,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2612.02,2612.02,2612.02,15.5
85.386.829/0001-27,10383253,"FIAT PALIO FASE II 4P FIRE 1.0mpi Fire Flex 8v 2015",9,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,3401027070,"FIAT PULSE AUDACE TF200 2023",12,"RETIFICA DE MOTORES AGRO DIESEL LTDA",4,UN,10447.76,10447.76,2611.94,16.5
85.386.829/0001-27,10368667,"FIAT SIENA FASE IV EL 1.0 Fire 8V Flex 2014",13,"RETIFICA DE MOTORES AGRO DIESEL LTDA",2,UND,5223.88,5223.88,2611.94,15.5
85.386.829/0001-27,10385414,"FIAT SIENA 1.4 Fire 8V Flex 2021",14,"RETIFICA DE MOTORES AGRO DIESEL LTDA",3,UND,7835.82,7835.82,2611.94,16.5
85.386.829/0001-27,10377466,"FORD KÁ SE 1.5 SD B 2018",17,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,10377479,"PEUGEOT 207 HB ACTIVE 1.4 8v Flex 2015",26,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,10385421,"VW FOX CONNECT MB 2021",30,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,16.5
85.386.829/0001-27,3401024683,"VW GOL 1.6L MB5 4P 2019",31,"RETIFICA DE MOTORES AGRO DIESEL LTDA",8,UN,20895.52,20895.52,2611.94,16.5
85.386.829/0001-27,10368706,"VW GOL IV Geração G4 1.0 4P 1.0 Mi AT FLEX 68/71cv 2011",32,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,10383260,"VW VOYAGE 1.6L MB5 2019",38,"RETIFICA DE MOTORES AGRO DIESEL LTDA",3,UND,7835.82,7835.82,2611.94,17
85.386.829/0001-27,340101785,"FIAT DUCATO (06 -09) MULTI TETO ALTO 2.8 Turbo Diesel JTD 2009",39,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,16.5
85.386.829/0001-27,3401027069,"FIAT DUCATO MAXICARGO 2021",40,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UN,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,340101861,"FIAT DUCATO VAN MINIBUS 2.3 Multijet Economy 16v 2014 – 2021",41,"RETIFICA DE MOTORES AGRO DIESEL LTDA",2,UND,5223.88,5223.88,2611.94,17
85.386.829/0001-27,3401027071,"FIAT SCUDO CARGO TD 2023",42,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UN,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,340101787,"GM S-10 CAB. DUPLA COLINA 2.8 Turbo Diesel 4x4 2009",43,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,17
85.386.829/0001-27,10377468,"GM S-10 RODEIO 2.8 D 4X4 DIESEL 2011",44,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,16.5
85.386.829/0001-27,10377469,"GM S-10 LT DD4 2015",45,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,10382978,"M. BENZ 515 CDI SPRINTER MICROONIBUS 2019",54,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,10382977,"M. BENZ 515 CDI SPRINTER TCA AMB 2019",55,"RETIFICA DE MOTORES AGRO DIESEL LTDA",2,UND,5223.88,5223.88,2611.94,15.5
85.386.829/0001-27,3401022318,"M. BENZ 516 CDI SPRINTER MICROONIBUS 2021",56,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,340101790,"NISSAN FRONTIER SV ATTACK AT. 4x4 2.5 Turbo-Diesel 174cv 2015",59,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,340101791,"PEUGEOT BOXER M350 LH  2.3 126cv TB Diesel 2015",60,"RETIFICA DE MOTORES AGRO DIESEL LTDA",3,UND,7835.82,7835.82,2611.94,16.5
85.386.829/0001-27,10385420,"RENAULT MASTER EURO AMB FURGÃO 2017",64,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,10383259,"RENAULT MASTER FURGÃO L2H2 2.5 16V DIESEL 2020",65,"RETIFICA DE MOTORES AGRO DIESEL LTDA",2,UND,5223.88,5223.88,2611.94,16.5
85.386.829/0001-27,10385424,"FORD CARGO 1723B  - 2020",70,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,10375314,"FORD/CARGO 2622 E(Nacional) 2009",71,"RETIFICA DE MOTORES AGRO DIESEL LTDA",9,UND,23507.46,23507.46,2611.94,16.5
85.386.829/0001-27,10313155,"FORD/CARGO 2631 6X4(Nacional) 2019",72,"RETIFICA DE MOTORES AGRO DIESEL LTDA",2,UND,5223.88,5223.88,2611.94,15.5
85.386.829/0001-27,3401022390,"HYUNDAI HD80 2021 - 2022",77,"RETIFICA DE MOTORES AGRO DIESEL LTDA",2,UN,5223.88,5223.88,2611.94,15.5
85.386.829/0001-27,10375319,"IVECO/CITYCLASS 70C17 (Nacional) 2016",79,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,15.5
85.386.829/0001-27,10375338,"VW/9.150E CUMMINS(Nacional) 2009",97,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,16.5
85.386.829/0001-27,10375339,"VW/MPOLO SENIOR GVO(Nacional) 2004",99,"RETIFICA DE MOTORES AGRO DIESEL LTDA",1,UND,2611.94,2611.94,2611.94,17.5
85.386.829/0001-27,3401022788,"VW/NEOBUS THUNDER FR 2022",101,"RETIFICA DE MOTORES AGRO DIESEL LTDA",3,UND,7835.82,7835.82,2611.94,15.5
85.386.829/0001-27,10382984,"VW/NEOBUS MINI TR ESCOLAR - 2020",102,"RETIFICA DE MOTORES AGRO DIESEL LTDA",3,UND,7835.82,7835.82,2611.94,15.5
07.533.147/0001-96,340101862,"FIAT FIORINO ENDURANCE FURGÃO 2021",6,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",1,UND,2611.94,2611.94,2611.94,15
07.533.147/0001-96,340101773,"FIAT MOBI LIKE 1.0 FLEX 4P 2019 – 2020",8,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",2,UND,5223.88,5223.88,2611.94,15
07.533.147/0001-96,10377461,"FIAT PALIO FASE III 4P ATTRACTIVE 1.0mpi Fire 8v Flex 2017",10,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",1,UND,2611.94,2611.94,2611.94,15
07.533.147/0001-96,3401024678,"FIAT UNO 2P VIVACE 1.0 Evo Flex 2014.",16,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",1,UN,2611.94,2611.94,2611.94,16
07.533.147/0001-96,10383255,"GM MONTANA LS2 1.4 8V 2020",18,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",4,UND,10447.76,10447.76,2611.94,16
07.533.147/0001-96,10383256,"GM SPIN 1.8L AT PREMIER FLEX 2020 - 2022",21,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",3,UND,7835.82,7835.82,2611.94,15
07.533.147/0001-96,3401022312,"GM SPIN 1.8L MT PREMIER FLEX 2021 – 2022",22,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",8,UND,20895.52,20895.52,2611.94,16.5
07.533.147/0001-96,3401022313,"HYUNDAI HB20 S10 TA PLATIN 2022",23,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",1,UND,2611.94,2611.94,2611.94,15
07.533.147/0001-96,10383257,"HYUNDAI HR HDB 2013 - 2020",25,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",8,UND,20895.52,20895.52,2611.94,16.5
07.533.147/0001-96,3401020577,"PEUGEOT PARTNER 1.6 2022",27,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",4,UND,10447.76,10447.76,2611.94,15
07.533.147/0001-96,10377483,"RENAULT DUSTER 20 D 4X2A 2015",28,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",1,UND,2611.94,2611.94,2611.94,16
07.533.147/0001-96,10377487,"VW GOL TRENDLINE 1.6 8V FLEX 2017-2018",33,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",4,UND,10447.76,10447.76,2611.94,16
07.533.147/0001-96,3401024412,"VW VIRTUS HL 200 TSI 2022",37,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",1,UN,2611.94,2611.94,2611.94,15
07.533.147/0001-96,10385415,"GM S-10 LTZ FD4A 2020",46,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",1,UND,2611.94,2611.94,2611.94,16
07.533.147/0001-96,340101789,"M. BENZ 515 CDI SPRINTER TCA AMB 2019 – 2021",53,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",4,UND,10447.76,10447.76,2611.94,15
07.533.147/0001-96,10383258,"M. BENZ 415 CDI SPRINTER MICROONIBUS 2019",58,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",1,UND,2611.94,2611.94,2611.94,16
07.533.147/0001-96,340101865,"PEUGEOT BOXER BUSIN L3 2021",61,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",1,UND,2611.94,2611.94,2611.94,15
07.533.147/0001-96,10385419,"RENAULT MASTER ROTANAMB FURGÃO 2.5 16v Diesel 2016",63,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",2,UND,5223.88,5223.88,2611.94,15
07.533.147/0001-96,10375315,"FORD/CARGO 712 (Nacional) 2010",73,"MARTINELLI COMERCIAL DE PECAS SUL CATARINENSE LTDA",1,UND,2611.94,2611.94,2611.94,15
