cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
02.248.312/0001-44,INDIVIDUAL," ","itensProposta_bd814656-bf0f-4c42-9aa7-5fcb5bb1d0df.csv","CEPALAB LABORATÓRIOS LTDA",,," "
00.904.728/0012-09,INDIVIDUAL," "," ","VYTTRA DIAGNOSTICOS S.A.",,," "
41.414.934/0001-57,INDIVIDUAL," "," ","VMB DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL MÉDICO HOSPITALAR LTDA",,," "
03.505.263/0001-40,INDIVIDUAL," ","itensProposta_78290daa-c6f6-4bb8-83c0-03a3c1e7f96d.csv","PRODUVALE PRODUTOS HOSPITALARES LTDA",,," "
29.700.587/0001-23,INDIVIDUAL," "," ","PRIORITTA PRODUTOS HOSPITALARES LTDA",,," "
78.515.210/0001-00,INDIVIDUAL," "," ","CONTROLLER COMERCIO E SERVICOS LTDA",,," "
06.105.362/0001-23,INDIVIDUAL," "," ","ACCUMED PRODUTOS MÉDICO HOSPITALARES LTDA",,," "
04.415.316/0002-86,INDIVIDUAL," "," ","GENIAL  PRODUTOS PARA LIMPEZA LTDA",,," "
34.064.557/0001-08,INDIVIDUAL," "," ","MEDMED COMERCIO DE MATERIAIS HOSPITALARES LTDA",,," "
19.827.192/0001-32,INDIVIDUAL," "," ","CPC COMERCIO E REPRESENTACOES COMERCIAIS LTDA",,," "
24.118.004/0001-37,INDIVIDUAL," ","itensProposta_cc7b57b6-70a8-487a-ab41-fe9d93e50dbe.csv","ANGULAR PRODUTOS PARA SAUDE LTDA",,," "
83.157.032/0001-22,INDIVIDUAL," "," ","METROMED MATERIAL MEDICO HOSPITALAR",,," "
00.802.002/0001-02,INDIVIDUAL," ","itensProposta_942b050a-4f6c-43f8-ab5f-7a796a08ec83.csv","ALTERMED MATERIAL MEDICO HOSPITALAR LTDA",,," "
05.531.725/0001-20,INDIVIDUAL," ","itensProposta_6b306a9f-8518-43fb-939f-bbb3919d726c.csv","SOMA/SC PRODUTOS HOSPITALARES LTDA",,," "
36.441.185/0001-17,INDIVIDUAL," "," ","OK BIOTECH COMERCIO E DISTRIBUIÇÃO DE MATERIAIS ODONTO-MEDICO HOSPITALARES LTDA EPP",,," "
05.343.029/0001-90,INDIVIDUAL," ","itensProposta_21111102-a5de-40f7-8a24-70504e40e528.csv","MEDLEVENSOHN COMERCIO E REPRESENTACOES DE PRODUTOS HOSPITALARES LTDA",,," "
41.550.166/0001-69,INDIVIDUAL," ","itensProposta_1c9747da-076a-4905-8e4e-c29bcc57ab74.csv","CURAMED - PRODUTOS HOSPITALARES LTDA.",,," "
