ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2023,82.691.296/0001-07,2023-04-13,2024-04-12,2023-04-13,"EMPREITEIRA DE MAO DE OBRA CROCETA LTDA","PREFEITURA MUNICIPAL DE CRICIUMA",67,"Contratação de empresa para execução e recuperação, SOB DEMANDA, de obras de encostas, de canais de drenagem, cabeceiras de pontes, canaletas, sarjetas triangulares, caixas de ligação, assim como a manutenção dessas caixas, no município de Criciúma-SC."," ",1072630
