data,justificativa,responsavel,tipo
2024-05-14,"TRANSFERÊNCIA ITEM PARA SEGUNDO COLOCADO","CLESIO SALVARO",RECEBIMENTO_POR_TRANSF
2024-08-15,"PASSAGEM DE ITEM 170","CLESIO SALVARO",RECEBIMENTO_POR_TRANSF
2024-08-15,"ALTERAÇÃO DE VALOR APOS RECEBIMENTO","CLESIO SALVARO",ALTERACAO_PRECOS
2024-11-29,"PASSAGEM DE ITEM 162","CLESIO SALVARO",RECEBIMENTO_POR_TRANSF
2024-11-29,"ALTERAÇÃO DE PREÇOS APOS RECEBIMENTO 162","CLESIO SALVARO",ALTERACAO_PRECOS
