ano,numero,dataEmissao,tipo,nomeCredor,valor
2023,5956,2023-09-20,Empenhar,"RODA BRASIL PNEUS LTDA",4960
2023,5957,2023-09-20,Empenhar,"GREEN HILL COMERCIO DE PNEUS LTDA",3960
2023,5958,2023-09-20,Empenhar,"LAGB ACESSORIOS E PECAS LTDA",4252
2024,692,2024-01-17,Empenhar,"RODA BRASIL PNEUS LTDA",1184
2024,699,2024-01-18,Empenhar,"RODA BRASIL PNEUS LTDA",2976
2024,1118,2024-02-01,Empenhar,"LAGB ACESSORIOS E PECAS LTDA",3016
2024,3390,2024-05-13,Empenhar,"GREEN HILL COMERCIO DE PNEUS LTDA",3440
2024,3474,2024-05-17,Empenhar,"LAGB ACESSORIOS E PECAS LTDA",3770
2024,3585,2024-05-24,Empenhar,"RODA BRASIL PNEUS LTDA",888
2024,4042,2024-06-13,Empenhar,"COMERCIO DE PNEUS OENNING LTDA",1388
2024,4043,2024-06-13,Empenhar,"LAGB ACESSORIOS E PECAS LTDA",2124
2024,4044,2024-06-13,Empenhar,"RODA BRASIL PNEUS LTDA",8224
2024,4045,2024-06-13,Empenhar,"GREEN HILL COMERCIO DE PNEUS LTDA",6600
2024,4219,2024-06-20,Empenhar,"LAGB ACESSORIOS E PECAS LTDA",3016
