cnpjCpfFornecedor,formaParticipacao,idFornecedor,itensProposta,nomeFonecedor,representanteCertame,responsavelFornecedor,socios
10.607.931/0001-06,INDIVIDUAL," ","itensProposta_8d13be57-1d72-4d5f-935e-019eb4a36a95.csv","KAMILLA CONSTRUCOES E PROJETOS LTDA",,," "
05.956.617/0001-07,INDIVIDUAL," ","itensProposta_5b1b9533-f6e5-40fc-bf3e-b6638ec39efa.csv","BF CONSTRUCOES LTDA",,," "
33.667.706/0001-60,INDIVIDUAL," ","itensProposta_7d92d8ae-de7e-42c9-b144-ca7c4de6817b.csv","RS ENGENHARIA E CONSTRUCOES LTDA",,," "
06.537.227/0001-57,INDIVIDUAL," ","itensProposta_f2d18c7f-cd9e-4b4c-8c10-37a03a5c9813.csv","SUPREME CONSTRUTORA LTDA",,," "
21.491.761/0001-63,INDIVIDUAL," ","itensProposta_3457ace4-0ebc-481e-bde8-366f0f6b4be7.csv","MC FARIAS EMPREENDIMENTOS EIRELI",,," "
27.887.077/0001-81,INDIVIDUAL," ","itensProposta_5f26db95-57af-43ca-9671-1ef2879ae66d.csv","MR ADMINISTRACAO DE OBRAS LTDA",,," "
10.634.960/0001-67,INDIVIDUAL," ","itensProposta_d34155bc-ae66-40c5-802f-02c9cb8ee074.csv","NG3 CONSTRUTORA E PUBLICIDADE LTDA",,," "
17.896.535/0001-95,INDIVIDUAL," "," ","CONSTRUCITY CONSTRUCOES E REFORMAS EIRELI",,," "
03.851.496/0001-03,INDIVIDUAL," ","itensProposta_902af860-ac03-4b4d-8662-582b88b13de3.csv","CONSTRUTORA NELGUI LTDA",,," "
74.111.709/0001-09,INDIVIDUAL," ","itensProposta_52b34de1-ad35-44c3-adf1-42ccb3172eeb.csv","ENGETOM CONSTRUCAO CIVIL LTDA",,," "
13.463.036/0001-53,INDIVIDUAL," ","itensProposta_a7d034e3-b313-49ad-9129-02f3095ff596.csv","TRATARE CONSTRUCOES LTDA",,," "
17.311.965/0001-06,INDIVIDUAL," ","itensProposta_108f9d19-303d-46ab-88d0-c3a1f1914f96.csv","CASA DO CONSTRUTOR & CONSTRUCOES LTDA",,," "
27.272.075/0001-88,INDIVIDUAL," ","itensProposta_0618c749-e43b-4f0f-b349-8796c0925468.csv","DUTRA CONSTRUCOES E REFORMAS - EIRELI",,," "
18.067.852/0001-61,INDIVIDUAL," "," ","CSK2 PRESTADORA DE SERVICO LTDA",,," "
10.599.044/0001-33,INDIVIDUAL," ","itensProposta_101dd709-b3e6-4834-9266-ffefe374d4ce.csv","CONSONI CONSTRUCOES LTDA",,," "
08.665.772/0001-54,INDIVIDUAL," ","itensProposta_cde3190e-cc8e-4df4-991e-93b2987ded4d.csv","ONE UP CONSTRUCOES E INCORPORACOES LTDA.",,," "
