ano,numero,dataEmissao,tipo,nomeCredor,valor
2024,423,2024-01-03,Empenhar,"ADRIANA LEME ALVES MATERIAIS ELETRICOS",1479
2024,424,2024-01-03,Empenhar,"BA LUZ INDUSTRIA E COMERCIO DE MATERIAIS ELETRICOS LTDA",147030
2024,426,2024-01-03,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",55314.29
2024,427,2024-01-03,Empenhar,"EF MATERIAIS DE CONSTRUCAO LTDA",40496.46
2024,428,2024-01-03,Empenhar,"J S JUNIOR LTDA",2830
2024,429,2024-01-03,Empenhar,"LMR IMPORTACAO E EXPORTACAO DE MATERIAL ELETRICO LTDA",326320.45
2024,430,2024-01-03,Empenhar,"LUCCA DISTRIBUIDORA DE MATERIAIS LTDA",63970.45
2024,431,2024-01-03,Empenhar,"LUMEL ILUMINACAO LTDA",19685.5
2024,432,2024-01-03,Empenhar,"MACROMMERCE LTDA",5676
2024,433,2024-01-03,Empenhar,"MORK SOLAR - PRODUTOS E SERVICOS ELETRICOS LTDA",19404
2024,434,2024-01-03,Empenhar,"N-LED COMERCIO E SERVIÇOS LTDA",3584
2024,435,2024-01-03,Empenhar,"R. ADAM NUNES MATERIAIS ELETRICOS",6319.5
2024,436,2024-01-03,Empenhar,"SILVA DISTRIBUIDORA E FERRAGISTA LTDA",15622
2024,437,2024-01-03,Empenhar,"TRADETEK COMERCIO IMPORTACAO E EXPORTAO DE LUMINARIAS LIMITADA",57561.9
2024,585,2024-01-05,Empenhar,"ELETRO CENTER MATERIAIS ELETRICOS, HIDRAULICOS E FERRAMENTAS LTDA",1456.45
2024,587,2024-01-05,Empenhar,"MARIS DISTRIBUIDORA E ASSESSORIA LTDA",3440
2024,588,2024-01-05,Empenhar,"ROS RIO MATERIAIS E COMERCIO LTDA",224
2024,718,2024-01-18,Empenhar,"SILVA DISTRIBUIDORA E FERRAGISTA LTDA",1548
2024,1498,2024-02-26,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",25875
2024,1920,2024-03-08,Empenhar,"EF MATERIAIS DE CONSTRUCAO LTDA",891
2024,1921,2024-03-08,Empenhar,"MACROMMERCE LTDA",22280
2024,1922,2024-03-08,Empenhar,"ADRIANA LEME ALVES MATERIAIS ELETRICOS",5598
2024,1923,2024-03-08,Empenhar,"LMR IMPORTACAO E EXPORTACAO DE MATERIAL ELETRICO LTDA",24190
2024,1924,2024-03-08,Empenhar,"TRADETEK COMERCIO IMPORTACAO E EXPORTAO DE LUMINARIAS LIMITADA",34886
2024,600,2024-01-05,Empenhar,"FLUXXO LED COMERCIO ATACADISTA IMPORTACAO E EXPORTACAO DE EQUIPAMENTOS ELETRONICOS E ILUMINACAO LTDA",59600
2024,2120,2024-03-20,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",5812.56
2024,2131,2024-03-21,Empenhar,"EURO TUBOS LTDA",38850
2024,2132,2024-03-21,Empenhar,"LUMINIX ENGENHARIA COMERCIO E REPRESENTACOES LTDA",102000
2024,2150,2024-03-22,Empenhar,"LMR IMPORTACAO E EXPORTACAO DE MATERIAL ELETRICO LTDA",31039
2024,2542,2024-04-05,Empenhar,"EF MATERIAIS DE CONSTRUCAO LTDA",25678.82
2024,2543,2024-04-05,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",6604.1
2024,2544,2024-04-05,Empenhar,"N-LED COMERCIO E SERVIÇOS LTDA",14336
2024,2545,2024-04-05,Empenhar,"R. ADAM NUNES MATERIAIS ELETRICOS",2047
2024,2867,2024-04-23,Empenhar,"EF MATERIAIS DE CONSTRUCAO LTDA",113375.3
2024,2952,2024-04-25,Empenhar,"EF MATERIAIS DE CONSTRUCAO LTDA",99168.92
2024,3344,2024-05-09,Empenhar,"J S JUNIOR LTDA",0
2024,3345,2024-05-09,Empenhar,"FLUXXO LED COMERCIO ATACADISTA IMPORTACAO E EXPORTACAO DE EQUIPAMENTOS ELETRONICOS E ILUMINACAO LTDA",0
2024,3347,2024-05-09,Empenhar,"EF MATERIAIS DE CONSTRUCAO LTDA",73620.24
2024,3393,2024-05-13,Empenhar,"MORK SOLAR - PRODUTOS E SERVICOS ELETRICOS LTDA",9950
2024,3396,2024-05-13,Empenhar,"MINAS BRAZIL DISTRIBUIDORA EIRELI",0
2024,3397,2024-05-13,Empenhar,"ELETRO CENTER MATERIAIS ELETRICOS, HIDRAULICOS E FERRAMENTAS LTDA",872.85
2024,3398,2024-05-13,Empenhar,"EF MATERIAIS DE CONSTRUCAO LTDA",300
2024,3399,2024-05-13,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",207
2024,3400,2024-05-13,Empenhar,"ADRIANA LEME ALVES MATERIAIS ELETRICOS",46923
2024,3415,2024-05-14,Empenhar,"FLUXXO LED COMERCIO ATACADISTA IMPORTACAO E EXPORTACAO DE EQUIPAMENTOS ELETRONICOS E ILUMINACAO LTDA",0
2024,3417,2024-05-14,Empenhar,"EURO TUBOS LTDA",18500
2024,3418,2024-05-14,Empenhar,"TRADETEK COMERCIO IMPORTACAO E EXPORTAO DE LUMINARIAS LIMITADA",52329
2024,3419,2024-05-14,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",3025
2024,3426,2024-05-14,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",101400
2024,4047,2024-06-13,Empenhar,"EF MATERIAIS DE CONSTRUCAO LTDA",152620.75
2024,4048,2024-06-13,Empenhar,"EF MATERIAIS DE CONSTRUCAO LTDA",156167.46
2024,4049,2024-06-13,Empenhar,"EF MATERIAIS DE CONSTRUCAO LTDA",148160.18
2024,4146,2024-06-18,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",145285
2024,4147,2024-06-18,Empenhar,"LMR IMPORTACAO E EXPORTACAO DE MATERIAL ELETRICO LTDA",77597.5
2024,4148,2024-06-18,Empenhar,"TRADETEK COMERCIO IMPORTACAO E EXPORTAO DE LUMINARIAS LIMITADA",122101
2024,4149,2024-06-18,Empenhar,"EURO TUBOS LTDA",185000
2024,4150,2024-06-18,Empenhar,"MORK SOLAR - PRODUTOS E SERVICOS ELETRICOS LTDA",29850
2024,4244,2024-06-21,Empenhar,"BR LIGHT INDUSTRIA E COMERCIO LTDA",179923.5
2024,4328,2024-06-26,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",5201.7
2024,4329,2024-06-26,Empenhar,"LMR IMPORTACAO E EXPORTACAO DE MATERIAL ELETRICO LTDA",0
2024,4330,2024-06-26,Empenhar,"R. ADAM NUNES MATERIAIS ELETRICOS",6772
2024,4331,2024-06-26,Empenhar,"TRADETEK COMERCIO IMPORTACAO E EXPORTAO DE LUMINARIAS LIMITADA",52329
2024,4576,2024-07-01,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",20840
2024,5011,2024-07-22,Empenhar,"LUMINIX ENGENHARIA COMERCIO E REPRESENTACOES LTDA",578000
2024,5012,2024-07-22,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",338000
2024,5013,2024-07-22,Empenhar,"LUCCA DISTRIBUIDORA DE MATERIAIS LTDA",22380
2024,5014,2024-07-22,Empenhar,"BR LIGHT INDUSTRIA E COMERCIO LTDA",279881
2024,5364,2024-08-05,Empenhar,"MORK SOLAR - PRODUTOS E SERVICOS ELETRICOS LTDA",0
2024,5365,2024-08-05,Empenhar,"LUCCA DISTRIBUIDORA DE MATERIAIS LTDA",58840.75
2024,5368,2024-08-05,Empenhar,"TRADETEK COMERCIO IMPORTACAO E EXPORTAO DE LUMINARIAS LIMITADA",135706.54
2024,5369,2024-08-05,Empenhar,"EURO TUBOS LTDA",316350
2024,5370,2024-08-05,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",829186
2024,5388,2024-08-06,Empenhar,"BR LIGHT INDUSTRIA E COMERCIO LTDA",383836.8
2024,5366,2024-08-05,Empenhar,"LUMINIX ENGENHARIA COMERCIO E REPRESENTACOES LTDA",644300
2024,872,2024-01-29,Empenhar,"MEGA GALFOGO METAL LTDA",3024
2024,971,2024-01-30,Empenhar,"TRADETEK COMERCIO IMPORTACAO E EXPORTAO DE LUMINARIAS LIMITADA",57561.9
2024,6496,2024-09-20,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",820
2024,6498,2024-09-20,Empenhar,"JOIARTE ARTEFATOS DE CIMENTO IND E COM LTDA",38155
2024,6497,2024-09-20,Empenhar,"ELETRO CENTER MATERIAIS ELETRICOS, HIDRAULICOS E FERRAMENTAS LTDA",0
2024,7885,2024-11-25,Empenhar,"MACROMMERCE LTDA",2432.2
2024,7884,2024-11-25,Empenhar,"JOIARTE ARTEFATOS DE CIMENTO IND E COM LTDA",140325
2024,7891,2024-11-25,Empenhar,"ROS RIO MATERIAIS E COMERCIO LTDA",1273.5
2024,7890,2024-11-25,Empenhar,"ELETRO CENTER MATERIAIS ELETRICOS, HIDRAULICOS E FERRAMENTAS LTDA",0
2024,7889,2024-11-25,Empenhar,"SILVA DISTRIBUIDORA E FERRAGISTA LTDA",0
2024,7888,2024-11-25,Empenhar,"R. ADAM NUNES MATERIAIS ELETRICOS",4201.5
2024,7887,2024-11-25,Empenhar,"N-LED COMERCIO E SERVIÇOS LTDA",0
2024,7886,2024-11-25,Empenhar,"MINAS BRAZIL DISTRIBUIDORA EIRELI",0
2024,7883,2024-11-25,Empenhar,"DELVALLE MATERIAIS ELETRICOS LTDA - ME",0
2024,7882,2024-11-25,Empenhar,"ADRIANA LEME ALVES MATERIAIS ELETRICOS",77149
