cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
47.809.431/0001-67,3401026900,"GUARDA-CORPO DE AÇO GALVANIZADO DE 1,10M, MONTANTES TUBULARES DE 2"" ESPAÇADOS  DE 1,50M, TRAVESSA SUPERIOR DE 2"", GRADIL FORMADO POR TUBOS HORIZONTAIS DE 1"",  FIXADO COM CHUMBADOR MECÂNICO, E PINTURA ELETROSTÁTICA.",1,"RP CONSTRUÇÕES LTDA",500,M,356075,212655,712.15,425.31
47.809.431/0001-67,3401026901,"GUARDA-CORPO DE AÇO GALVANIZADO DE 1,10M, MONTANTES TUBULARES DE 2"" ESPAÇADOS  DE 1,50M, TRAVESSA SUPERIOR DE 2"", GRADIL FORMADO POR TUBOS HORIZONTAIS DE 1"",  FIXADO COM CHUMBADOR MECÂNICO, COM CORRIMÃO DUPLO EM TUBO DE 1 1/2"" EM AÇO  GALVANIZADO, E PINTURA ELETROSTÁTICA.",2,"RP CONSTRUÇÕES LTDA",200,M,173276,103492,866.38,517.46
