cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
74.111.709/0001-09,3401027054,"Contratação de empresa especializada para realizar serviços referentes ao cercamento e urbanização do acesso ao Mirante Realdo Guglielmi, localizado no bairro Mina Brasil, município de Criciúma - SC.",1,"ENGETOM CONSTRUCAO CIVIL LTDA",1,UND,280446.03,278073,280446.03,278073
