ano,cnpjCpfContratado,dataAssinatura,dataVigenciaFinal,dataVigenciaInicial,nomeContratado,nomeEntidade,numero,objeto,situacao,valor
2023,27.830.943/0001-06,2023-08-10,2023-12-31,2023-08-10,"LAURETH IMPORTS LTDA","PREFEITURA MUNICIPAL DE CRICIUMA",169,"Aquisição de celulares e computadores, para as unidades da Delegacia Regional de Polícia Civil de Criciúma/SC."," ",18400
2023,10.894.828/0003-56,2023-08-10,2023-12-31,2023-08-10,"VERLIN TECNOLOGIA DA INFORMAÇÃO LTDA","PREFEITURA MUNICIPAL DE CRICIUMA",170,"Aquisição de celulares e computadores, para as unidades da Delegacia Regional de Polícia Civil de Criciúma/SC."," ",53500
