cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
82.695.370/0001-55,3401023280,"ABRACADEIRA DE LATAO PARA FIXACAO DE CABO PARA-RAIO, DIMENSOES 32 X 24 X 24 MM",1,"ROSAURA ELSA TALAMINI BORSATO - EPP",505,UN,2030.1,1636.2,4.02,3.24
82.695.370/0001-55,3401019973,"ABRACADEIRA DE NYLON PARA AMARRACAO DE CABOS, COMPRIMENTO DE 100 X 2,5 MM",3,"ROSAURA ELSA TALAMINI BORSATO - EPP",5825,UND,349.5,291.25,0.06,0.05
82.695.370/0001-55,3401023295,"ABRACADEIRA DE NYLON PARA AMARRACAO DE CABOS, COMPRIMENTO DE 150 X *3,6* MM",4,"ROSAURA ELSA TALAMINI BORSATO - EPP",5825,UN,873.75,699,0.15,0.12
82.695.370/0001-55,3401023297,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 1 1/4"" E CUNHA DE FIXACAO",8,"ROSAURA ELSA TALAMINI BORSATO - EPP",865,UN,1409.95,1124.5,1.63,1.3
82.695.370/0001-55,3401023302,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 3 1/2"" E CUNHA DE FIXACAO",11,"ROSAURA ELSA TALAMINI BORSATO - EPP",605,UN,1415.7,1137.4,2.34,1.88
82.695.370/0001-55,3401023309,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 3/4"" E CUNHA DE FIXACAO",13,"ROSAURA ELSA TALAMINI BORSATO - EPP",605,UN,2268.75,1839.2,3.75,3.04
82.695.370/0001-55,3401023310,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO D, COM 4"" E CUNHA DE FIXACAO",14,"ROSAURA ELSA TALAMINI BORSATO - EPP",600,UN,1872,1512,3.12,2.52
82.695.370/0001-55,3401023311,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 1 1/2""",17,"ROSAURA ELSA TALAMINI BORSATO - EPP",1350,UN,972,769.5,0.72,0.57
82.695.370/0001-55,3401023312,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 1 1/4""",18,"ROSAURA ELSA TALAMINI BORSATO - EPP",1350,UN,877.5,715.5,0.65,0.53
82.695.370/0001-55,3401023313,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 1""",19,"ROSAURA ELSA TALAMINI BORSATO - EPP",1350,UN,729,580.5,0.54,0.43
82.695.370/0001-55,3401023315,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 2 1/2""",21,"ROSAURA ELSA TALAMINI BORSATO - EPP",845,UN,1259.05,1014,1.49,1.2
82.695.370/0001-55,3401023316,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 2""",22,"ROSAURA ELSA TALAMINI BORSATO - EPP",1195,UN,1278.65,1039.65,1.07,0.87
82.695.370/0001-55,3401023317,"ABRACADEIRA EM ACO PARA AMARRACAO DE ELETRODUTOS, TIPO U SIMPLES, COM 3""",23,"ROSAURA ELSA TALAMINI BORSATO - EPP",845,UN,1470.3,1183,1.74,1.4
82.695.370/0001-55,3401023337,"ACO CA-25, 10,0 MM, OU 12,5 MM, OU 16,0 MM, OU 20,0 MM, OU 25,0 MM, VERGALHAO",28,"ROSAURA ELSA TALAMINI BORSATO - EPP",1435,KG,14823.55,11967.9,10.33,8.34
82.695.370/0001-55,3401023338,"ACO CA-25, 16,0 MM, BARRA DE TRANSFERENCIA",29,"ROSAURA ELSA TALAMINI BORSATO - EPP",1335,KG,13176.45,10666.65,9.87,7.99
82.695.370/0001-55,3401023339,"ACO CA-25, 20,0 MM, BARRA DE TRANSFERENCIA",30,"ROSAURA ELSA TALAMINI BORSATO - EPP",1305,KG,16534.35,13376.25,12.67,10.25
82.695.370/0001-55,3401023340,"ACO CA-25, 25,0 MM, BARRA DE TRANSFERENCIA",31,"ROSAURA ELSA TALAMINI BORSATO - EPP",1305,KG,16443,13311,12.6,10.2
82.695.370/0001-55,3401023344,"ACO CA-50, 20,0 MM OU 25,0 MM, VERGALHAO",35,"ROSAURA ELSA TALAMINI BORSATO - EPP",1340,KG,12864,10385,9.6,7.75
82.695.370/0001-55,3401023345,"ACO CA-50, 6,3 MM, VERGALHAO",36,"ROSAURA ELSA TALAMINI BORSATO - EPP",1350,KG,13689,11083.5,10.14,8.21
82.695.370/0001-55,3401023347,"ACO CA-60, 8,0 MM OU 9,5 MM, VERGALHAO",38,"ROSAURA ELSA TALAMINI BORSATO - EPP",1440,KG,11419.2,9230.4,7.93,6.41
82.695.370/0001-55,3401023348,"ADAPTADOR PVC PARA SIFAO, ROSCAVEL, 40 MM X 1 1/4""",39,"ROSAURA ELSA TALAMINI BORSATO - EPP",1015,UN,1461.6,1187.55,1.44,1.17
82.695.370/0001-55,3401023350,"ADAPTADOR PVC ROSCAVEL, COM FLANGES E ANEL DE VEDACAO, 1/2"", PARA CAIXA D' AGUA",41,"ROSAURA ELSA TALAMINI BORSATO - EPP",275,UN,3814.25,3088.25,13.87,11.23
82.695.370/0001-55,3401023360,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 110 MM X 4"", PARA AGUA FRIA",43,"ROSAURA ELSA TALAMINI BORSATO - EPP",185,UN,10471,8482.25,56.6,45.85
82.695.370/0001-55,3401019935,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 32 MM X 1"", PARA AGUA FRIA",46,"ROSAURA ELSA TALAMINI BORSATO - EPP",595,UND,1344.7,1082.9,2.26,1.82
82.695.370/0001-55,3401019936,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 40 MM X 1 1/4"", PARA AGUA FRIA",48,"ROSAURA ELSA TALAMINI BORSATO - EPP",295,UND,1271.45,1029.55,4.31,3.49
82.695.370/0001-55,3401023363,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 50 MM X 1 1/4"", PARA AGUA FRIA",49,"ROSAURA ELSA TALAMINI BORSATO - EPP",205,UN,2066.4,1666.65,10.08,8.13
82.695.370/0001-55,3401023364,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 60 MM X 2"", PARA AGUA FRIA",51,"ROSAURA ELSA TALAMINI BORSATO - EPP",165,UN,2456.85,1988.25,14.89,12.05
82.695.370/0001-55,3401023366,"ADAPTADOR PVC SOLDAVEL CURTO COM BOLSA E ROSCA, 85 MM X 3"", PARA AGUA FRIA",53,"ROSAURA ELSA TALAMINI BORSATO - EPP",135,UN,4799.25,3885.3,35.55,28.78
82.695.370/0001-55,3401023367,"ADAPTADOR PVC SOLDAVEL, COM FLANGE E ANEL DE VEDACAO, 20 MM X 1/2"", PARA CAIXA D'AGUA",54,"ROSAURA ELSA TALAMINI BORSATO - EPP",162,UN,1948.86,1568.16,12.03,9.68
82.695.370/0001-55,3401023369,"ADAPTADOR PVC SOLDAVEL, COM FLANGE E ANEL DE VEDACAO, 32 MM X 1"", PARA CAIXA D'AGUA",56,"ROSAURA ELSA TALAMINI BORSATO - EPP",145,UN,2605.65,2102.5,17.97,14.5
82.695.370/0001-55,3401023370,"ADAPTADOR PVC SOLDAVEL, COM FLANGE E ANEL DE VEDACAO, 40 MM X 1 1/4"", PARA CAIXA D'AGUA",57,"ROSAURA ELSA TALAMINI BORSATO - EPP",135,UN,3269.7,2648.7,24.22,19.62
82.695.370/0001-55,3401023372,"ADAPTADOR PVC SOLDAVEL, COM FLANGES E ANEL DE VEDACAO, 60 MM X 2"", PARA CAIXA D' AGUA",59,"ROSAURA ELSA TALAMINI BORSATO - EPP",120,UN,4917.6,3981.6,40.98,33.18
82.695.370/0001-55,3401023373,"ADAPTADOR PVC, COM REGISTRO, PARA PEAD, 20 MM X 3/4"", PARA LIGACAO PREDIAL DE AGUA",60,"ROSAURA ELSA TALAMINI BORSATO - EPP",345,UN,2239.05,1811.25,6.49,5.25
82.695.370/0001-55,3401023374,"ADAPTADOR PVC, ROSCAVEL, PARA VALVULA PIA OU LAVATORIO, 40 MM",61,"ROSAURA ELSA TALAMINI BORSATO - EPP",995,UN,597,477.6,0.6,0.48
82.695.370/0001-55,3401023375,"ADAPTADOR, CPVC, SOLDAVEL, 15 MM, PARA AGUA QUENTE",62,"ROSAURA ELSA TALAMINI BORSATO - EPP",250,UN,1412.5,1145,5.65,4.58
82.695.370/0001-55,3401023376,"ADAPTADOR, CPVC, SOLDAVEL, 22 MM, PARA AGUA QUENTE",63,"ROSAURA ELSA TALAMINI BORSATO - EPP",250,UN,1462.5,1180,5.85,4.72
82.695.370/0001-55,3401020044,"ADESIVO PARA TUBOS CPVC, *75* G",65,"ROSAURA ELSA TALAMINI BORSATO - EPP",230,UND,8539.9,6916.1,37.13,30.07
82.695.370/0001-55,3401020046,"ADESIVO PLASTICO PARA PVC, FRASCO COM *850* GR",67,"ROSAURA ELSA TALAMINI BORSATO - EPP",127,UND,9194.8,7442.2,72.4,58.6
82.695.370/0001-55,3401020047,"ADESIVO PLASTICO PARA PVC, FRASCO COM 175 GR",68,"ROSAURA ELSA TALAMINI BORSATO - EPP",135,UND,3190.05,2382.75,23.63,17.65
82.695.370/0001-55,3401024023,"AGUARRAZ 900ML",70,"ROSAURA ELSA TALAMINI BORSATO - EPP",300,UND,4470,3600,14.9,12
82.695.370/0001-55,3401023378,"ALICATE DE CORTE DIAGONAL 6 "" COM ISOLAMENTO",71,"ROSAURA ELSA TALAMINI BORSATO - EPP",57,UN,2098.17,1698.6,36.81,29.8
82.695.370/0001-55,3401023380,"ALICATE DE PRESSAO 11 "" PARA SOLDA, TIPO C",75,"ROSAURA ELSA TALAMINI BORSATO - EPP",44,UN,2673.88,2152.48,60.77,48.92
82.695.370/0001-55,3401023381,"ALICATE DE PRESSAO 11 "" PARA SOLDA, TIPO U",76,"ROSAURA ELSA TALAMINI BORSATO - EPP",44,UN,2942.28,2383.04,66.87,54.16
82.695.370/0001-55,3401024027,"ANCINHO DE FERRO COM 14 DENTES COM CABO",78,"ROSAURA ELSA TALAMINI BORSATO - EPP",73,UND,2190,1773.9,30,24.3
82.695.370/0001-55,3401023383,"ANEL BORRACHA PARA TUBO ESGOTO PREDIAL, DN 50 MM (NBR 5688)",80,"ROSAURA ELSA TALAMINI BORSATO - EPP",505,UN,939.3,762.55,1.86,1.51
82.695.370/0001-55,3401023386,"ANEL BORRACHA, DN 150 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL",83,"ROSAURA ELSA TALAMINI BORSATO - EPP",215,UN,2878.85,2332.75,13.39,10.85
82.695.370/0001-55,3401023387,"ANEL BORRACHA, DN 50 MM, PARA TUBO SERIE REFORCADA ESGOTO PREDIAL",84,"ROSAURA ELSA TALAMINI BORSATO - EPP",445,UN,1090.25,881.1,2.45,1.98
82.695.370/0001-55,3401023390,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 50 MM, PARA REDE AGUA",87,"ROSAURA ELSA TALAMINI BORSATO - EPP",472,UN,1217.76,981.76,2.58,2.08
82.695.370/0001-55,3401023391,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 60 MM, PARA REDE AGUA",88,"ROSAURA ELSA TALAMINI BORSATO - EPP",322,UN,1519.84,1239.7,4.72,3.85
82.695.370/0001-55,3401023392,"ANEL BORRACHA, PARA TUBO/CONEXAO PVC PBA, DN 75 MM, PARA REDE AGUA",89,"ROSAURA ELSA TALAMINI BORSATO - EPP",252,UN,1842.12,1481.76,7.31,5.88
82.695.370/0001-55,3401023393,"ANEL DE BORRACHA PARA VEDACAO DE DUTO PEAD CORRUGADO PARA ELETRICA, DN 1 1/2"" (NBR 15715)",90,"ROSAURA ELSA TALAMINI BORSATO - EPP",352,UN,1140.48,922.24,3.24,2.62
82.695.370/0001-55,3401023394,"ANEL DE CONCRETO ARMADO, COM FUROS/DRENO PARA SUMIDOURO, D = 0,80 M, H = 0,50 M",91,"ROSAURA ELSA TALAMINI BORSATO - EPP",62,UN,7720.86,6231,124.53,100.5
82.695.370/0001-55,3401023395,"ANEL DE CONCRETO ARMADO, COM FUROS/DRENO PARA SUMIDOURO, D = 1,00 M, H = 0,50M",92,"ROSAURA ELSA TALAMINI BORSATO - EPP",48,UN,7786.56,6307.2,162.22,131.4
82.695.370/0001-55,3401023396,"ANEL DE CONCRETO ARMADO, COM FUROS/DRENO PARA SUMIDOURO, D = 1,50 M, H = 0,50 M",93,"ROSAURA ELSA TALAMINI BORSATO - EPP",32,UN,12558.4,10235.2,392.45,319.85
82.695.370/0001-55,3401023397,"ANEL DE VEDACAO, PVC FLEXIVEL, 100 MM, PARA SAIDA DE BACIA / VASO SANITARIO",94,"ROSAURA ELSA TALAMINI BORSATO - EPP",400,UN,4628,3744,11.57,9.36
82.695.370/0001-55,3401023398,"ANEL EM CONCRETO ARMADO, LISO,  PARA FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 1,20 M E ALTURA DE 0,50 M",95,"ROSAURA ELSA TALAMINI BORSATO - EPP",27,UN,13616.64,11097.54,504.32,411.02
82.695.370/0001-55,3401023399,"ANEL EM CONCRETO ARMADO, LISO, PARA FOSSAS SEPTICAS E SUMIDOUROS, COM FUNDO, DIAMETRO INTERNO DE 3,00 M E ALTURA DE 0,50 M",96,"ROSAURA ELSA TALAMINI BORSATO - EPP",20,UN,34788.6,28005,1739.43,1400.25
82.695.370/0001-55,3401023402,"ARAME GALVANIZADO 16 BWG, D = 1,65MM (0,0166 KG/M)",99,"ROSAURA ELSA TALAMINI BORSATO - EPP",340,KG,12515.4,10138.8,36.81,29.82
82.695.370/0001-55,3401023404,"ARAME GALVANIZADO 6 BWG, D = 5,16 MM (0,157 KG/M), OU 8 BWG, D = 4,19 MM (0,101 KG/M), OU 10 BWG, D = 3,40 MM (0,0713 KG/M)",101,"ROSAURA ELSA TALAMINI BORSATO - EPP",350,KG,11382,9254,32.52,26.44
82.695.370/0001-55,3401024030,"ARCO DE SERRA FIXO 12'' COM SERRA INCLUSA",103,"ROSAURA ELSA TALAMINI BORSATO - EPP",125,UND,3000,2415,24,19.32
82.695.370/0001-55,3401024645,"AREIA FINA - POSTO JAZIDA/FORNECEDOR (COM FRETE INCLUSO)",104,"ROSAURA ELSA TALAMINI BORSATO - EPP",600,M3,112000,68040,140,113.4
82.695.370/0001-55,3401024645,"AREIA FINA - POSTO JAZIDA/FORNECEDOR (COM FRETE INCLUSO)",105,"ROSAURA ELSA TALAMINI BORSATO - EPP",200,M3,112000,22680,140,113.4
82.695.370/0001-55,3401024647,"AREIA MEDIA - POSTO JAZIDA/FORNECEDOR (COM FRETE INCLUSO)",108,"ROSAURA ELSA TALAMINI BORSATO - EPP",550,M3,77000,62359,140,113.38
82.695.370/0001-55,3401023410,"ARGAMASSA COLANTE AC I PARA CERAMICAS",110,"ROSAURA ELSA TALAMINI BORSATO - EPP",4700,KG,2726,2021,0.58,0.43
82.695.370/0001-55,3401023413,"ARGAMASSA COLANTE TIPO AC III E",113,"ROSAURA ELSA TALAMINI BORSATO - EPP",3575,KG,7293,5898.75,2.04,1.65
82.695.370/0001-55,3401023414,"ARRUELA EM ALUMINIO, COM ROSCA, DE  1 1/4"", PARA ELETRODUTO",114,"ROSAURA ELSA TALAMINI BORSATO - EPP",1205,UN,2000.3,1602.65,1.66,1.33
82.695.370/0001-55,3401023415,"ARRUELA EM ALUMINIO, COM ROSCA, DE 1 1/2"", PARA ELETRODUTO",115,"ROSAURA ELSA TALAMINI BORSATO - EPP",1275,UN,2358.75,1912.5,1.85,1.5
82.695.370/0001-55,3401023416,"ARRUELA EM ALUMINIO, COM ROSCA, DE 1"", PARA ELETRODUTO",116,"ROSAURA ELSA TALAMINI BORSATO - EPP",1677,UN,1559.61,1240.98,0.93,0.74
82.695.370/0001-55,3401023417,"ARRUELA EM ALUMINIO, COM ROSCA, DE 1/2"", PARA ELETRODUTO",117,"ROSAURA ELSA TALAMINI BORSATO - EPP",2615,UN,1307.5,1046,0.5,0.4
82.695.370/0001-55,3401023418,"ARRUELA EM ALUMINIO, COM ROSCA, DE 2 1/2"", PARA ELETRODUTO",118,"ROSAURA ELSA TALAMINI BORSATO - EPP",975,UN,3334.5,2681.25,3.42,2.75
82.695.370/0001-55,3401023419,"ARRUELA EM ALUMINIO, COM ROSCA, DE 2"", PARA ELETRODUTO",119,"ROSAURA ELSA TALAMINI BORSATO - EPP",1125,UN,2722.5,2193.75,2.42,1.95
82.695.370/0001-55,3401023420,"ARRUELA EM ALUMINIO, COM ROSCA, DE 3"", PARA ELETRODUTO",120,"ROSAURA ELSA TALAMINI BORSATO - EPP",715,UN,4461.6,3610.75,6.24,5.05
82.695.370/0001-55,3401023421,"ARRUELA EM ALUMINIO, COM ROSCA, DE 3/4"", PARA ELETRODUTO",121,"ROSAURA ELSA TALAMINI BORSATO - EPP",2105,UN,1263,1031.45,0.6,0.49
