cnpjCpfVencedor,codigo,descricao,numero,participanteVencedor,quantidade,unidadeMedida,valorTotalReferencia,valorTotalVencedor,valorUnitarioReferencia,valorUnitarioVencedor
01.700.884/0001-50,3401020508,"alicate ortodôntico corte pesado com widea",16,"VIEIRA & CIA DISTRIBUIDORA LTDA",10,UNID,5945,4871.7,594.5,487.17
01.700.884/0001-50,38390,"Alicate ortodontico Jarabak 755",18,"VIEIRA & CIA DISTRIBUIDORA LTDA",10,UNI,5950,5949.3,595,594.93
01.700.884/0001-50,37331,"Hipoclorito de sódio - 1% Solução de Milton",353,"VIEIRA & CIA DISTRIBUIDORA LTDA",150,UN,1162.5,592.5,7.75,3.95
01.700.884/0001-50,29420,"Hipoclorito de sódio a 2,5% - soda clorada. Litro",354,"VIEIRA & CIA DISTRIBUIDORA LTDA",150,L,1641,742.5,10.94,4.95
01.700.884/0001-50,40438,"Isqueiro a gás",361,"VIEIRA & CIA DISTRIBUIDORA LTDA",100,UN,680,629,6.8,6.29
01.700.884/0001-50,40477,"Organizador multi uso 10 litros plástico transparente com ta",431,"VIEIRA & CIA DISTRIBUIDORA LTDA",100,UN,4875,4799,48.75,47.99
01.700.884/0001-50,40478,"Organizador multi uso 5 litros plástico transparente com tam",432,"VIEIRA & CIA DISTRIBUIDORA LTDA",100,UN,2780,2780,27.8,27.8
01.700.884/0001-50,33132,"Pasta para tratamento de alveolite",445,"VIEIRA & CIA DISTRIBUIDORA LTDA",50,FR.,1915,1470,38.3,29.4
23.829.339/0001-09,10070,"Gorros descartáveis tipo touca com elástico",347,"INFINITI CONFECCAO LTDA",800,PCT,16240,5600,20.3,7
23.829.339/0001-09,340100936,"Máscara cirúrgica tripla",421,"INFINITI CONFECCAO LTDA",1500,CX,16470,5970,10.98,3.98
72.150.550/0001-06,38389,"Calcador de banda",38,"JULIANO DE COSTA LTDA",10,UNI,404.5,404.5,40.45,40.45
72.150.550/0001-06,38420,"Grampo para isolamento nº202",82,"JULIANO DE COSTA LTDA",10,UN,215.7,25.7,21.57,2.57
72.150.550/0001-06,40386,"Cone guta percha, #50/02 - 28mm",275,"JULIANO DE COSTA LTDA",60,CX,3090,3090,51.5,51.5
72.150.550/0001-06,3401020557,"Lima Niti K-File 1ª série (#15-40) de 25mm.",388,"JULIANO DE COSTA LTDA",50,CXA,4495,4450,89.9,89
72.150.550/0001-06,3401020558,"Lima Niti K-File 1ª série (#15-40) de 31mm",389,"JULIANO DE COSTA LTDA",50,CXS,4495,4450,89.9,89
72.150.550/0001-06,3401020559,"Lima Niti K-File 2ª série (#45-80) de 25mm",390,"JULIANO DE COSTA LTDA",50,CXA,4495,4450,89.9,89
72.150.550/0001-06,3401020560,"Lima Niti K-File 2ª série (#45-80) de 31mm",391,"JULIANO DE COSTA LTDA",50,CXA,13450,4450,269,89
